# salmonsen/2/21/Articles.lst
#
index|Titel og indhold|0001 0003
|Reofor|0026
|Reokord|0026
|Réole, La|0026
|Reolgravning|0026
|Reolpløjning|0026
|reorganisere|0026
|Reoskop|0026
|Reostat|0026
|Reotom|0026
|Reotrop|0026
|Rep|0026
|Reparation|0026
|reparere|0026
|repartere|0027
|Repartitionsregning|0027
|Repartitionsskatter|0027
|Repatriering|0027
|Repeal|0027
|Repertoire|0027
|Repertorium|0027
|Repetent|0027
|repetere|0027
|Repeterflag|0027
|Repetergevær|0027
|Repeterur|0027
|Repeterværk|0027
|repetitio est mater studiorum|0027
|Repetition|0027
|Repetitionsmekanik|0027
|Repetitionstegn|0027
|Repetitorium|0027
|Repetitør|0027
|Repetitør|0027
|Repetundæ|0027
|Repholtz, Albert Henrik|0028
|Repin, Ilja|0028
|Replantation|0028
|Repli|0028
|replicere|0028
|repliere|0028
|Replik|0028
|Repnin, Nikolaj|0028-0029
|reponere|0029
|Report|0029
|Reporter|0029
|Repos|0029
|Repos|0029
|Repoussoir|0029
|Repp, Þorleifur Guðmundsson|0029
|Reppen|0029
|Repressalie|0029-0030
|Repression|0030-0031
|repressiv|0031
|Reprimande|0031
|Reprise|0031
|Reprise|0031
|reproducere|0031
|Reproduktion|0031
|Reproduktionsmetoder, grafiske|0031
|Repræsentant|0031
|Repræsentanthus|0031
|Repræsentantskab|0031-0032
|Repræsentation|0032
|Repræsentationsret|0032
|Repræsentationssystem|0032-0033
|repræsentativ|0033
|Repræsentativer|0033
|repræsentere|0033
|Reps|0033
|Repsold, Johann Georg|0033
|Repstyrer|0033
|Reptiliefond|0033
|Reptilier|0033
|Repton|0033
|Republik|0034
|Republikanere|0034
|République Française, La|0034
|Repudiation|0034
|Repulse Bay|0034
|Repulsion|0034
|Repulsionsmotor|0034
|Repunce|0034
|Reputation|0034
|Requena|0034
|Requesens y Zuñiga, Luis de|0034
|Requête|0034
|requiescat in pace|0034
|Rere|0034
|res|0034
|Rescht|0034
|Reschetnikov, Fjodor Michajlovitsch|0034-0035
|Réseau|0035
|Reseda|0035-0036
|Resedafamilien|0036
|Resekne|0036
|Resektion|0036
|Resen, Hans Poulsen|0036
|Resen, Peder Hansen|0036-0037
|Reservage|0037
|reservatio mentalis|0037
|Reservation|0037
|Reservations|0037
|reservatis reservandis|0037
|Reservatrettigheder|0037
|reservatum ecclesiasticum|0037
|Reserve|0037
|Reservebefalingsmænd|0037-0038
|Reservefond|0038
|Reservelæge|0038
|Reserveofficer|0038
|reservere|0038
|Reservoir|0038-0039
|Reshid Pasha, Mustafa|0039
|Resht|0039
|Residens|0039
|Resident|0039
|residere|0039
|residerende Kapellan|0039
|Residualluft|0039
|Residuum|0039
|Resignation|0040
|resignere|0040
|Resina (By)|0040
|Resina (= Harpiks)|0040
|Resinater|0040
|Resinatfarver|0040
|Resineon|0040
|Resinosis|0040
|Resistencia|0040
|Resistens|0040
|res jacens|0040
|res judicata|0040
|Reskontro|0040
|reskribere|0040
|Reskript|0040
|resolut|0040
|Resolution|0040
|Resolution|0040
|Resolvent|0040
|resolvere|0040
|Resonans|0040-0041
|Resonansbund|0041
|Resonator|0041
|Resopyrin|0041
|resorbere|0041
|Resorbin|0041
|Resorcin|0041
|Resorcinblaat|0041
|Resorcinbrunt|0041
|Resorcingult|0041
|Resorcinol|0041
|Resorption|0041
|Resorptionsikterus|0041
|resp.|0041
|Respekt|0041
|Respektblad|0041
|respektive|0041
|Respighi, Lorenzo|0041
|Respighi, Ottorino|0041-0042
|Respiration|0042
|Respirationsorganer|0042
|Respirationsveje|0042
|Respirator|0042
|respirere|0042
|Respit|0042
|Respitdage|0042
|Respondens|0042
|Respondentia|0042
|responsa prudentium|0042
|Responsorium|0042
|Responsum|0042
|Respublica|0042
|Ressak|0042
|res severa est verum gaudium|0042
|Ressort|0042
|Ressource|0042
|Rest|0042
|Restance|0042
|Restant|0042
|Restauracion|0042
|Restaurant|0042
|Restauration|0042
|Restauration|0043
|restere|0043
|Restif de la Bretonne, Nicolas Edme|0043
|restituere|0043
|restituerede Mønter|0043
|restitutio in integrum|0043
|Restitution|0043
|Restitutionsedikt|0043
|Restkvælstof|0043-0044
|Restout|0044
|Restriktion|0044
|Reststraaler|0044-0045
|Resultant|0045
|Resultat|0045
|resultere|0045
|Resumé|0045
|resumere|0045
|Resurrektion|0045
|Resurrektionsmænd|0045
|Resvoll, Thekla Ragnhild|0045
|Resvoll-Holmsen, Hanna|0045
|Reszké, Jean de|0045
|Ret|0045-0047
|ret (Søv.)|0047
|Retable|0047
|retablere|0047
|Retal|0047
|Retard|0047
|Retardation|0047
|retardere|0047
|Retardering|0047
|Rete|0047
|Reten|0047
|Retention|0047
|Retentionsret|0047
|Retford|0047
|Retfærdiggørelse|0047
|Rethel|0047
|Rethel, Alfred|0047-0048
|Retholt|0048
|Rethvaler|0048-0049
|Rethymno|0049
|retiarii|0049
|Reticello|0049
|reticulum|0049
|Rétif de la Bretonne|0049
|retikular|0049
|retikuleret Glas|0049
|Retimo|0049
|Retina|0049
|Retinit|0049
|Retinitis|0049
|Retinospora|0049
|Retiolitesskifer|0049
|Retirade|0049
|retirere|0049
|retløbende|0050
|Retningskegle|0050
|Retor|0050
|Retorik|0050
|retorisk|0050
|Retorsion|0050
|Retorsion|0050-0051
|Retort|0051
|Retortovne|0051
|Retouche|0051
|Retour|0051
|Retourfragt|0051
|Retourgods|0051
|Retourkommission|0051
|Retourregning|0051
|Retourvarer|0051
|Retraite|0051
|Retrakt|0051
|Retraktion|0051
|Retranchement|0051
|retro|0051
|Retrocession|0051
|retrofaryngeal|0051
|retrograd|0051
|Retronasalkatarr|0051
|retroperitoneal|0051
|Retropulsion|0051
|retrospektiv|0051
|Retrotraktion|0052
|Retsafgifter|0052
|Retsanmodning|0052
|Retsanmærkning|0052
|Retsbelæring|0052
|Retsbeskyttelse|0052
|Retsbetjent|0052
|Retsbog|0052
|Retsbrud|0052-0053
|Retsbøger|0053
|Retsdag|0053
|Retsencyklopædi|0053
|Retsevne|0053
|Retsferie|0053
|Retsfilosofi|0053
|Retsforhold|0053-0054
|Retsforfølgning|0054
|Retsforlig|0054
|Retsformand|0054
|Retshaandhævelse|0054
|Retshandel|0054
|Retshistorie|0054
|Retshjælp|0054-0055
|Retskilde|0055
|Retskinne|0056
|Retskonsulent|0056
|Retskraft|0056
|Retskreds|0056
|Retskrivning|0056-0060
|Retsliste|0060
|Retslæge|0060
|Retslægeraadet|0060
|Retslægevidenskab|0060
|Retslærd|0060
|Retslære|0060
|Retsmedicin|0060
|Retsmidler|0060-0061
|Retsmøder|0061
|rets- og statsvidenskabeligt Fakultet|0061
|Retsorganisation|0061-0062
|Retspant|0062
|Retsparti|0062
|Retspleje|0062-0063
|Retsplejeloven|0063
|Retsplejeudvalget|0063
|Retspligt|0064
|Retspraksis|0064
|Retspræsident|0064
|Retsreformen|0064
|Retsskoler|0064
|Retsskriver|0064
|Retssprog ell. Lovsprog|0064-0065
|Retsstatistik|0065-0066
|retsstridig|0066-0067
|Retssubjekt|0067
|Retssystem|0067
|Retssædvane|0067-0068
|Retstitel|0068
|Retsvidenskab|0068-0072
|Retsvidner|0072-0073
|Retsvildfarelse|0073
|Retté, Adolphe|0073
|Rettebod|0073-0074
|Retten til Arbejde|0074-0075
|Rettens Fornægtelse|0075
|Rettergangspoliti|0075
|Retterting|0075
|Rettighed|0075
|Rettroenhed|0075
|Retur|0075
|Retvingede|0075
|retvinklet|0075
|Retz, Albert de Gondi|0075-0076
|Retz, Gilles de Laval|0076
|Retz, Jean François Paul de Gondi|0076
|Retzian|0076
|Retzius, Anders Adolf|0076-0077
|Retzius, Anders Jahan|0077
|Retzius, Magnus Gustaf|0077
|Retzsch, Friedrich August Morits|0077
|Reuchlin, Johann|0077-0078
|Reulens|0078
|Reumatisme|0078
|reumatisk Feber|0078
|Reumert, Elith Poul Ponsaing|0078-0079
|Reumert, Ellen|0079
|Reumert, Poul Hagen|0079
|Reumont, Alfred von|0079
|Reunion|0079
|Réunion|0079-0080
|Reunionskamre|0080
|Reus|0080
|Reusch, Franz Heinrich|0080
|Reusch, Hans Henrik|0080-0081
|Reusch, Hans Leganger|0081
|Reusch, Helga|0081
|Reuss, Édouard Guillaume Eugène|0081
|reussere|0081
|Reusz|0081
|Reusz|0081-0082
|Reusz, Heinrich|0082
|Reutel|0082
|Reuter, Christian|0082
|Reuter, Enzio Rafael|0083
|Reuter, Florizel von|0083
|Reuter, Fritz|0083
|Reuter, Gabriele|0083
|Reuter, Odo Morannal|0083-0084
|Reuterdahl, Henrik|0084
|Reuterdal, Henry|0084
|Reuterholm, Gustaf Adolf|0084-0085
|Reuterskiöld, Carl Ludvig August Axel|0085
|Reuters Telegrambureau|0085
|Reutlingen|0085
|Rev|0085-0086
|Reva|0086
|Revaccination|0086
|Reval|0086
|Revanche|0086
|Revanchekrig|0086
|Revdinskij-Savod|0086
|Revebjelle|0086
|Reveille|0086
|Revel|0086
|Revenfeld|0086
|revenons à nos moutons|0086
|Reventlow|0086-0088
|Reventlow, Carl Christian|0088
|Reventlow, Christian Ditlev Frederik|0088-0089
|Reventlow, Friedrich og Ernst Christian og Theodor|0089
|Reventlow, Ernst von|0089-0090
|Reventlow-Criminil|0090
|Reventlow-Sandberg|0090
|Revenu|0090
|re vera|0090
|Réverbère|0090
|Reverdil, Elie Salomon François|0090-0091
|Reverdin, Jacques-Louis|0091
|Revere|0091
|Revere, Giuseppe|0091
|Reverend|0091
|Reverens|0091
|Rêverie|0091
|Revers|0091
|Revers|0091
|Reversal|0091
|Reversaler|0091
|reversibel|0091-0092
|Reversionspendul|0092
|Revestiarium|0092
|Revesz, Géza|0092
|Revêtementsmur|0092
|Revett, Nicholas|0092
|Reviczky, Julius|0092
|revidere|0093
|Revier|0093
|Review|0093
|Review of reviews|0093
|Revilla Gigedo|0093
|Réville, Albert|0093
|Révillon, Antoine|0093
|Revillout, Eugéne|0093-0094
|Revin|0094
|Revindikation|0094
|Revir|0094
|Revision (i Regnskabsforhold)|0094
|Revision (i statsforvaltningsmæssig Forstand)|0094-0095
|Revision (proc.)|0095
|Revision (typografisk Betegnelse)|0095
|Revisionisme|0095
|Revisionsdepartement|0095
|Revisor|0095
|Revivals|0095
|Revle (ved Hav)|0095
|Revle (kort Træstykke)|0095
|Revling|0095
|Révoil, L.|0095
|Revoil, Paul Amadée|0095-0096
|Révoil], Pierre Henry|0096
|Revold, v|0096
|Revolte|0096
|Revolution|0096-0097
|Revolution|0097
|Revolutionskrige|0097
|Revolutionstribunalet|0097
|revolutionær|0097
|Revolver|0097
|revolvere|0097
|Revolverkanon|0097
|Revolvermaskine|0097
|Revolverovn|0097
|Revselsesret|0097
|Revshaleøen|0097
|Revue|0097
|Revue|0097
|Revue des deux Mondes|0097-0098
|Rewari|0098
|Rewbell, Jean Baptiste|0098
|rex|0098
|rex apostolicus|0098
|rex catholicus|0098
|rex christianissimus|0098
|rex fidelissimus|0098
|rex non moritur|0098
|rex regnat|0098
|rex sacrorum|0098
|Reyðarfjörður|0098
|Reye, Theodor|0098
|Reyer, Eduard|0098-0099
|Reyer, Louis Étienne Ernest|0099
|Reyerit|0099
|Reyes|0099
|Reyes Aguilar, Arturo|0099
|Reykdælasaga|0099
|Reykhólar|0099
|Reykholt|0099
|Reykir|0099
|Reykjahlíð|0099
|Reykjanes|0099-0100
|Reykjavik|0100-0103
|Reymar|0103
|Reymerswale|0103
|Reymont, Władysław|0103
|Reynistaður|0103
|Reynolds, Joshua|0103-0104
|Reynolds-Stephens|0104
|Reyscher, August Ludwig|0104
|rez-de-chaussée|0104
|Reznicek, Emil Nikolaus v.|0104
|Rezonville|0104
|R. F. P.|0104
|rfz.|0104
|Rh|0104
|Rhabarber [|0104
|Rhabdomantik|0104-0105
|Rhabdomyom|0105
|Rhabdosphæra|0105
|Rhachischisis|0105
|Rhachialgi|0105
|Rhachis|0105
|Rhacocarpus|0105
|Rhadamantys|0105
|Rhadames|0105
|Rhagades|0105
|Rhagai|0105
|Rhamnaceæ|0105
|Rhamnales|0105
|Rhamnetin|0105
|Rhamnin, Xanthorhamnin og Rhamnetin|0105
|Rhamnose|0105
|Rhamnoxanthin|0105
|Rhamnus (i Grækenland)|0105
|Rhamnus (Vrietorn)|0105-0106
|Rhamphastidæ, Rhamphastus|0106
|Rhamphorhynchus|0106
|Rhamphostoma gangeticum|0106
|Rhaphidia|0106
|Rhaphidostegium|0106
|Rhapis|0106
|Rhapsoder|0106
|Rhapsodi (i Digte)|0106
|Rhapsodi (i Musikken)|0106
|Rhapsodomanti|0106-0107
|Rhat|0107
|Rhea|0107
|Rhea|0107
|Rheahamp|0107
|rheda|0107
|Rhegium|0107
|Rhegius, Urbanus|0107
|Rheims|0107
|Rheinbaben, Georg|0107
|Rheinberger, Joseph Gabriel|0107
|Rheindahlen|0107
|Rheine|0107
|Rheineck|0107
|Rheinfelden|0107-0108
|Rheinfels|0108
|Rheingau|0108
|Rheinländer|0108
|Rheinstein|0108
|Rheneia|0108
|Rhenen|0108
|Rhenius, Karl Gottlieb Ewald|0108
|Rhens|0108
|Rhenus|0108
|Rheotropisme|0108
|Rhesos|0108-0109
|Rheticus, Georg Joachim|0109
|Rhetorica ad Herennium|0109
|Rhetrai|0109
|Rheum|0109
|Rheumatismus|0109
|Rhexis|0109
|Rheydt|0109-0110
|Rhianos|0110
|Rhigas|0110
|Rhijn, Pieter Johannes van|0110
|Rhina|0110
|Rhinanthus|0110
|Rhin, Bas-|0110
|Rhin, Haut-|0110
|Rhin-Bayern|0110
|Rhinbefæstningsforbudet|0110
|Rhinen|0110-0112
|Rhin-Faldet|0112
|Rhin-Forbundet|0112-0113
|Rhin-Greven, Otto Ludwig af Salm|0113
|Rhin—Herne-Kanal|0113
|Rhin-Hessen|0113
|Rhinhessiske Vine|0113
|Rhinitis|0113
|Rhin-Kisel|0113
|Rhinlandsoverenskomsten|0113-0114
|Rhin-Marne-Kanal|0114
|Rhinobatus|0114
|Rhinocerotidæ, Rhinoceros|0114
|Rhinochetidæ, Rhinochetus|0114
|Rhinoderma|0114
|Rhinokolura|0114
|Rhinolophus|0114
|Rhinophyma|0114
|Rhinorragi|0114
|Rhinoskop|0114
|Rhinoskopi|0114
|Rhin-Provinsen|0114-0115
|Rhin-Rhône-Kanal|0115
|Rhinske Skiferbjerge|0115-0116
|Rhinske Stadforbund|0116
|Rhinskgarn|0116
|Rhinskibsfart|0116
|Rhinskvine|0116
|Rhion|0116
|Rhipidoglossa|0117
|Rhipsalis|0117
|Rhiptoglossa|0117
|Rhipæi montes|0117
|Rhizobium|0117
|Rhizocephala|0117
|Rhizoctonia|0117
|Rhizogonium|0117
|Rhizoider|0117
|Rhizom|0117
|Rhizomorpha|0117
|Rhizomys|0117
|Rhizophora|0117
|Rhizophoraceæ|0117-0118
|Rhizophyllidaceæ|0118
|Rhizopoder|0118
|Rhizostomea|0118
|Rhizota|0118
|Rhizotomer|0118
|Rhizotrogus|0118
|Rho|0118
|Rhodamin|0118
|Rhodan|0118
|Rhodanbrinte|0118
|Rhodanforbindelser|0118
|Rhodankalium|0118
|Rhodankvægsølv|0118
|Rhodanthe|0118
|Rhode Island|0118-0119
|Rhode Island Reds|0119
|Rhodes, Cecil|0119-0120
|Rhodesia|0120-0121
|Rhodeus|0121
|Rhodiola|0121
|Rhodios|0121
|Rhodiserriddere|0121
|Rhodites|0121
|Rhodium|0121
|Rhodiumguld|0121
|Rhodizonsyre|0121
|Rhodochiton|0121
|Rhododendron|0121-0122
|Rhodokrom|0122
|Rhodokrosit|0122
|Rhodomelaceæ|0122
|Rhodonit|0122
|Rhodope|0122
|Rhodophyceæ|0122
|Rhodophyllidaceæ|0122
|Rhodoraceæ|0122
|Rhodos|0122-0123
|Rhodothamnus|0123
|Rhodotilit|0123
|Rhodotypus|0123
|Rhodymenia, Rhodymeniaceæ|0123
|Rhoeadales|0123
|Rhoikos|0123
|Rhombe|0123
|Rhombeporfyr|0123-0124
|rhombisk Krystalsystem|0124
|Rhomboeder|0124
|Rhomboide|0124
|Rhombus|0124
|Rhonchus|0124
|Rhondda|0124
|Rhondda, David Alfred Thomas|0124
|Rhône (Flod)|0124-0125
|Rhône (dept)|0125-0126
|Rhône-Gletscheren|0126
|Rhône-Mundingerne|0126
|Rhône-Vine|0126
|rhopalisk|0126
|Rhopalocera|0126
|Rhuddlan|0126
|Rhus|0126
|Rhusmia|0126
|Rhyakolit|0126
|Rhyl|0127
|Rhymney|0127
|Rhynchites|0127
|Rhynchobdellidæ|0127
|Rhynchobothridæ|0127
|Rhynchocephalia|0127
|Rhyncholites og Rhynchoteuthis|0127
|Rhynchonella|0127
|Rhynchophora|0127
|Rhynchospora|0127
|Rhynchosuchus|0127
|Rhynchota|0127
|Rhynchoteuthis|0127
|Rhynchotus|0127
|Rhyndakos|0127
|Rhyolit|0127
|Rhys Davids|0127
|Rhyssa|0127
|Rhytidophyllum floribundum|0127
|Rhytina|0127
|Rhytisma|0127
|Rhyton|0127
|Rhæt|0127
|Rhæticit|0127
|Rhætien|0127
|Rhön|0127-0128
|Ri (Søv.)|0128
|Ri (Vejmaal)|0128
|Riad|0128
|Riah|0128
|Riala-Bey|0128
|Rialto, Ponte di|0128
|Rias|0128
|Ribadavia|0128
|Ribadeo|0128
|Ribalta, Francisco de|0128
|Ribaux, Adolphe|0128
|Ribbe (Søv.)|0128
|Ribbe (bot.)|0128
|Ribbeblad|0128
|Ribbeck, Otto|0128-0129
|Ribbegopler|0129-0130
|Ribbemaneter|0130
|Ribben|0130
|Ribbert, Hugo|0130
|Ribbing|0130-0131
|Ribbing, Seved|0131
|Ribble|0131
|Ribbonmen|0131
|Ribbungerne|0131
|Ribchester|0131
|Ribe|0131-0134
|Ribe Aa|0134-0135
|Ribe Amt|0135
|Ribeauvillé|0135
|Ribe Herred|0135-0136
|Ribeira Brava|0136
|Ribeira Grande|0136
|Ribemont|0136
|Riber, Hans Vilhelm|0136
|Ribera|0136
|Ribera, J.|0136
|Ribera y Fernandez, Juan Antonio|0136
|Ribérac|0136
|Riberret|0136-0137
|Ribes|0137
|Ribesiaceæ|0137
|Ribe Stift|0137-0138
|Ribhu|0138
|Ribning|0138
|Ribnitz|0138
|Ribot, Alexandre|0138
|Ribot, Augustin Théodule|0138
|Ribot, Théodule Armand|0138-0139
|Ribs|0139
|Ribsfamilien|0139
|Ricamarie, La|0139
|Ricard, Christian Frederik|0139
|Ricard, Louis Gustave|0139
|Ricard, Olfert Herman|0139-0140
|Ricardo, David|0140
|Ricasoli, Bettino|0140-0141
|Riccati, Jacopo Francesco|0141
|Ricci, Corrado|0141
|Ricci, Luigi og Federico|0141
|Ricci, Matteo|0141-0142
|Ricci, Scipione de|0142
|Riccia (By)|0142
|Riccia (se Mosser)|0142
|Ricciarelli, D.|0142
|Riccio, Andrea Briosco|0142
|Riccio, David|0142
|Riccio, Domenico del|0142-0143
|Ricco, Annibale|0143
|Riccoboni, Luigi|0143
|Rice, James|0143
|Ricercata|0143
|Richard (tysk-rom. Konge)|0143-0144
|Richard I Løvehjerte|0144
|Richard II|0144-0145
|Richard III|0145
|Richard, Hertug af York|0145
|Richard af Middleton|0145
|Richard fra St. Victor|0145
|Richardia|0145
|Richards, Brinley|0146
|Richards, Theodore William|0146
|Richardson, Benjamin Ward|0146
|Richardson, James|0146
|Richardson, John|0146
|Richardson, Samuel|0146-0147
|Richardsonia|0147
|Richardt], Christian Ernst|0147-0148
|Richardt, Joachim Ferdinand|0148
|Richebourg|0148
|Richebourg, Jules Émile|0148
|Richelieu|0148
|Richelieu, Andreas du Piessis de|0148-0149
|Richelieu, Armand du Plessis|0149
|Richelieu, Jean Armand du Plessis de|0149-0151
|Richelieu, Louis François Armand du Plessis|0151
|Richepin, Jean|0151
|Richer, Edmond|0151
|Richer, Jean|0151
|Richer, Paul|0152
|Richert, Johan Gabriel|0152
|Richet, Charles Robert|0152
|Richiza|0152
|Richmann, Georg Wilhelm|0152
|Richmond (By i det sydlige England)|0152
|Richmond (By i det nordlige England)|0153
|Richmond (Grevskab i Kaplandet)|0153
|Richmond (By i den Sydafrikanske Union)|0153
|Richmond (Byer i U. S. A.)|0153
|Richmond (eng Jarle- og Hertugtitel)|0153
|Richmond, George|0153-0154
|Richmond, William Blake|0154
|Richomme, Jules|0154
|Richter, Aemilius Ludwig|0154
|Richter, Ernst Friederich Eduard|0154
|Richter, Eugen|0154-0155
|Richter, Franz Zaver|0155
|Richter, Gustav Carl Ludwig|0155
|Richter, Hans|0155
|Richter, Jeremias Benjamin|0155-0156
|Richter, Jean Paul Friedrich|0156-0157
|Richter, Johann Heinrich|0157
|Richter, Julius|0157
|Richter, Ludwig|0157-0158
|Richter, Ole|0158-0159
|Richter, Vilhelm|0159
|Richterit|0159
|Richterswil|0159
|Richthofen, Ferdinand, Freiherr v.|0159-0160
|Richthofen, Karl Otto Johannes Theresius, Freiherr von|0160
|Richthofen, Manfred|0160
|Ricimer|0160
|Ricinus|0160-0161
|Ricinusolie|0161
|Rickert, Heinrich|0161
|Rickert, Heinrich|0161-0162
|Rickmansworth|0162
|Rico, Martin|0162
|Ricochette|0162
|Ricord, Philippe|0162
|Ricordi, Giulio|0162
|Ricotti, Ercole|0162
|Riddarholmen|0162
|Riddarhus|0162
|Ridder|0162
|Ridder af den bedrøvelige Skikkelse|0162
|Ridderakademi|0162
|Riddere, Arbejdets|0162
|Ridderen uden Frygt og Dadel|0163
|Riddergodser|0163
|Ridderhat|0163
|Ridderhus|0163
|Ridderkerk|0163
|Riddermunke|0163
|Ridderordener|0163
|Ridderskab|0163
|Ridderslag|0163
|Ridderspil|0163
|Ridderspore|0164
|Ridderstad, Karl Fredrik|0164
|Riddervold, Hans|0164
|Riddervold, Julius|0164
|Riddervæsen|0165-0167
|ride|0167
|Ride|0167
|Rideau-Kanal|0167
|Ridebane|0167
|ride engelsk|0167
|Ridegrime|0167
|Ridefoged|0167
|Ridehus|0168
|Rideknogle|0168
|Ridekunsten|0168-0169
|Ridemænd|0169-0170
|ridende Blade|0170
|ridentem dicere verum|0170
|Rideplanke|0170
|ride si sapis|0170
|Rideskole|0170
|ride Sommer i By|0170
|Ridetøj|0170
|Ridgeway, Joseph West|0170
|Ridgway|0170
|ridicule|0170
|Riding|0170
|Ridinger, Johann Elias|0170-0171
|Ridley, Nicolaus|0171
|Ridning|0171
|Ridolfi, Cosimo|0171
|Ridsefjeder|0171
|Ridseklods|0171
|Ridseprøve|0171
|Ridsestift|0171
|Riebeckit|0171
|Ried|0171
|Riedel, August Heinrich|0171
|Riedel, Karl|0171
|Riedel, William|0171-0172
|Riedmüller, Franz Xaver von|0172
|Riefstahl, Wilhelm Ludwig Friedrich|0172
|Riegel, Hermann|0172
|Riegels, Hans Christian|0172
|Riegels, Niels Ditlev|0172
|Rieger, Frants Ladislaus|0172-0173
|Riego, Rafael|0173
|Riehl, Aloys|0173
|Riehl, Wilhelm Heinrich|0173
|Riehm, Eduard Karl August|0173
|Riemann, Georg Friedrich Bernhard|0173-0174
|Riemann, Hugo|0174
|Riemenschneider, Tilmann|0174
|Riemer, Friedrich Wilhelm|0174
|Rienzi, Cola di|0174-0175
|Riepenhausen|0175
|Ries|0175
|Riesa|0175-0176
|Riesengebirge|0176
|Riesi|0176
|Riesz, Peter Theophil|0176
|Rieti|0176
|Rietsch, Heinrich|0176
|Rietschel, Ernst Friedrich August|0176-0177
|Rietschel, Siegfried Julius Ernst|0177
|Rietz, Johan Ernst|0177
|Rietz, Julius|0178
|Rif|0178
|Riffel|0178
|Riffelbænk|0178
|Riffelhammer|0178
|Riffelkanon|0178
|Riffelskytte|0178
|Riffelplader|0178
|Rifkol|0178
|Riflemaskine|0178
|Rifpiraterne|0178
|Rig (en Gud)|0179
|Rig (Se Rejsning)|0179
|Riga|0179-0180
|Riga-Balsam|0180
|Riga-Bugten|0180
|Rigas, Konstantin|0180
|Rigaud, Hyacinthe|0180
|Rigaudon|0180
|Rigault, Raoul Georges|0181
|Rigault de Genouilly, Charles|0181
|Rigel|0181
|Rigens Acht|0181
|Rigens Ret|0181
|Rigens Rets Dele|0181-0182
|Rigets bedste Mænd|0182
|rigge|0182
|Righi, Augusto|0182
|Righini, Vincenzo|0182
|Righis Fænomen|0182
|Rigi|0182
|Rigibanen|0182-0183
|rigid|0183
|Rigiditet|0183
|Rigning|0183
|Rigolin|0183
|Rigor|0183
|Rigorisme|0183
|Rigsadmiral|0183
|Rigsadvokat|0183
|Rigsakten af 6. Aug. 1815|0183-0184
|Rigsarkivet|0184-0187
|Rigsarkiv, Norges|0187
|Rigsbankdaler|0187
|Rigsbanken|0187
|Rigsdag|0187-0188
|Rigsdagsmænd|0188-0189
|Rigsdagsordning|0189
|Rigsdaler|0189
|Rigsembedsmænd|0189-0190
|Rigsfane, norske|0190
|Rigsforsamling|0190
|Rigsforsamlingen paa Eidsvold|0191
|Rigsforsikringsanstalten|0191
|Rigsforstander|0191
|Rigsgreve|0191
|Rigsgældsfuldmægtige|0191
|Rigsgældskontoret|0191
|Rigshofmester|0191-0192
|Rigshofraadet|0192
|Rigshofret|0192
|Rigshospitalet i Kbhvn|0192-0194
|Rigshospitalet i Oslo|0194-0195
|Rigskammerret|0195
|Rigskansler|0195-0196
|Rigsklenodier|0196
|Rigsmaal|0196
|Rigsmaalsforeningen|0196
|Rigsmarsk|0196
|Rigsort|0196
|Rigspartiet|0196
|Rigspræsident|0196-0197
