# salmonsen/2/22/Articles.lst
#
index|Titel og indhold|0001 0003
|Spring Valley|0085
|Springvand|0085
|Sprinkel|0085
|Sprinkler|0085
|Sprit|0085
|Spriteosin|0085
|Spritkompas|0085
|Sprog|0085-0090
|Sprog ell. Sprogskalle|0090
|Sprogbrug|0090
|Sprogfejl|0090
|Sprogfilosofi|0090
|Sprogfod|0090
|Sprogforeningen|0090-0091
|Sprogfysiologi|0091
|Sprogfølelse ell. Sprogsans|0091
|sproglig-historisk Embedseksamen|0091
|Sproglyd|0091
|Sproglære|0091
|Sprogrensning|0092
|Sprogrytme|0092
|Sprogsans|0092
|Sprogstamme|0092
|Sprogundervisning|0092-0093
|Sprogvidenskab|0093-0095
|Sprogø|0095-0096
|Sprossejern|0096
|Sprot|0096
|Sprottau|0096
|Sprotten, Kieler-|0096
|Sprudelsten|0096
|Spryd|0096
|Sprydstage|0096
|Sprækkesvampe|0096
|Sprængbøsse|0096
|Sprængeværk|0096
|Sprænggelatine,|0096
|Sprænggranat|0096
|Sprænghætte|0096
|Sprængladning|0096
|Sprænglegemer|0096
|Sprængmidler|0096
|Sprængning|0096-0097
|Sprængolden|0097
|Sprængolie|0097
|Sprængpatroner|0097
|Sprængstoffer|0097-0098
|Sprængtraad|0098
|Sprødglanserts|0098
|Sprødglimmer|0098
|Sprødhed|0098
|Sprøjte,|0099
|Sprøjtefisk|0099
|Sprøjteflaske|0099
|Sprøjtehuller|0099
|Spuches, Giuseppe de|0099
|spule|0099
|Spuller, Eugène|0099
|Spumaria|0099
|Spunsjern|0099
|Spunsplanke|0099
|Spunspæl|0099
|Spunstræ|0099
|Spunsvæg|0099-0100
|Spurgeon, Charles Haddon|0100
|Spurinna|0100
|Spurrit|0100
|Spurte|0100
|Spurv|0100-0101
|Spurvefugle|0101
|Spurvehagl|0101
|Spurvehøg|0101
|Spurvekonge|0101
|Spurveugle|0101
|Sputum|0101
|Spuz|0101
|Spy|0101
|Spyd|0101-0102
|spyddannet|0102
|Spydeberg|0102
|Spydglans|0102
|Spydglansmalm|0102
|Spydkis|0102
|Spyflue|0102
|Spygat|0102
|Spyri, Johanna|0102
|Spyt|0102-0103
|spytdrivende Midler|0103
|Spytkirtler|0103-0104
|Spytstene|0104
|Spytstof|0104
|Spægelse|0104
|Spæk|0104
|Spækhugger|0104
|Spæksten|0104
|Spænd|0104
|Spænde (se Bøjlenaal)|0104
|spænde (se Dambrug)|0104
|Spændemøtrik|0104
|Spændetrøje|0104
|Spændighed|0104
|Spænding|0104
|Spændingsmaaling|0104-0105
|Spændingsrække|0105
|Spændingstransformatorer|0105
|Spændvidde|0105
|Spær (se Lanse)|0105
|Spær (i en Tagkonstruktion)|0105
|Spærhage|0105
|Spærhjul|0105
|Spærhorn|0105
|Spærlagen|0105
|Spærrefort|0105
|Spærreild|0105-0106
|Spærrestuer|0106
|spærret Skrift|0106
|Spætmejser|0106
|Spætter|0106-0109
|Spøgelse|0109-0110
|Spøgelseaber|0110
|Spøgelser|0110-0111
|Spøl|0111
|Spörer, Friedrich Wilhelm Gustav|0111
|Spørgsmaalstegn|0111
|Spøttrup|0111
|Sq.|0111
|Squalida|0111
|Squalodon|0111
|Squalus|0111
|Squama|0111
|Squamipinnes|0111
|Squamæ|0111
|Squarcialupi, Antonio|0111
|Squarcione, Francesco|0111-0112
|Square|0112
|Squatters|0112
|Squaw|0112
|Squilla|0112
|Squillace|0112
|Squire|0112
|Squire, William Barclay|0112
|Sredna Gora|0112
|Sredne Kolymsk|0112
|Sreznevskij, Ismail Ivanovitsch|0112
|Srinagar|0113
|Sriringapatna|0113
|Sromanum|0113
|Ssader|0113
|Ssaljany|0113
|Ssebesz|0113
|Ssedow|0113
|Ssegosero|0113
|Ssemjonov|0113
|Ssottnowsky z Zaworzicz|0113
|S. S. S. R.|0113
|S. T.|0113
|staaende Bølger|0113
|staaende Gods|0113
|Staaff, Karl Albert|0113
|Staaff, Karl Theodor|0113-0114
|staa hale|0114
|Staal|0114
|Staalbaand|0114
|Staalbad|0114
|Stålberg, Kaarlo Juho|0114-0115
|Stålberg, Karolina Wilhelmina|0115
|Staalblaat|0115
|Staalbrillantereller Staaldiamanter|0115
|Staalbronze|0115
|Staal de Launay, Marguerite Jeanne Cordier|0115
|Staaldiamanter|0115
|Staaldyb|0115
|Staalerts|0115
|Staalfremstilling|0115-0116
|Staalhue|0116
|Staalorm|0116-0117
|Staalpen|0117
|Staalrør|0117-0118
|Staalsnæppe|0118
|Staalstik|0118
|Staalstøbegods|0118
|Staalstøberi|0118
|Staalstøbning|0118-0119
|Staaltraad|0119
|Staaltraadstove|0119
|Stab|0119-0120
|Stab (Søv.)|0120
|Stab (Længdemaal)|0120
|stabat mater|0120
|Stabbio|0120
|Stabbur|0120
|Stabel|0120
|Stabell, Adolf Bredo|0120-0121
|Stabell, Fredrich Wilhelm Bruenech|0121
|Stabell, Harald Krohg|0121
|Stabelplads|0121
|Stabelret|0121
|Stabelstad|0121
|stabil|0121
|Stabilitet|0121
|Stabio|0122
|Stabiæ|0122
|Stabschef|0122
|Stabsdyrlæge|0122
|Stabsintendant|0122
|Stabskaptajn|0122
|Stabslæge|0122
|Stabsofficer|0122
|Stabsofficiant|0122
|Stabssergent|0122
|Stabæk|0122
|staccato|0122
|Stachiewics, Peter|0122
|Stachys|0122-0123
|Stackelberg, Otto Magnus de|0123
|Stad|0123
|Stade|0123
|Stade, Bernhard|0123
|Stadera|0123
|Stadfeldt, Asger Snebjørn Nicolai|0123-0124
|Stadfæstelse|0124
|Stadil Fjord|0124
|Stadion|0124
|Stadion, Filip|0124
|Stadium|0124
|Stadler, Toni|0124
|Stadsarkitekten|0124-0125
|Stadsbygd|0125
|Stadsbygmester|0125
|Stadsbygmesteren i Kbhvn|0125
|Stadsdyrlæge|0125
|Stadsfysikus|0125
|Stadsfæstemand|0125
|Stadsguardein|0125
|Stadshauptmand|0125
|Stadsingeniør|0125
|Stadskleiv, Torleiv Jørgensen|0125-0126
|Stadskonduktør|0126
|Stadslæge|0126
|Stadsmusikant|0126
|Stadsret|0126-0127
|Staelbent|0127
|Staël-Holstein, Mme de|0127-0128
|Staël V. Holstein, Erik Magnus|0128-0129
|Stafét|0129
|Staff, Leopold|0129
|Staffa|0129
|Staffage|0129
|staffede|0129
|Staffeldt, Adam Wilhelm Schack v.|0129-0130
|Staffeldt, Bernhard Ditlef|0130
|Staffeli|0130
|Staffelit|0130
|Staffen, Skt|0130
|staffere|0130
|Stafford (By)|0130
|Stafford (Shire)|0130-0131
|Stafyl(o)-|0131
|Stafylhæmatom|0131
|Stafylokokker|0131
|Stafylom|0131
|Stafylorafi|0131
|Stafyloschisis|0131
|Stafylotomi|0131
|Stag|0131
|Stagbolt|0131
|Stagbolt|0131
|Stage, Carl Frederik Golllob S.|0131
|Stage, Johan Adolph Gottlob|0131-0132
|Stageiros|0132
|Stagira|0132
|Stagnation|0132
|Stagnelius, Erik Johan|0132-0133
|stagnere|0133
|Stagno|0133
|Stagnone|0133
|Stagsejl|0133
|Stagvending|0133
|Stahl, Christian Ernst|0133
|Stahl, Friedrich Julius|0133-0134
|Stahl, Georg Ernst|0134
|Stahl, P. J.|0134
|Stahr, Adolf Wilhelm Theodor|0134
|Stainer, Jakob|0134
|Stainer, John|0134
|Staines|0134-0135
|Stainland with Old Lindley|0135
|Stair|0135
|Stajarlakanina|0135
|Stak (bot.)|0135
|Stak (det norske Navn for »Skjørt«)|0135
|Stakaandethed|0135
|Stakader|0135
|Stake|0135
|Staked Plains|0135
|Stakit|0135
|Stakkehave|0135
|Staksætter|0135
|Stal|0135
|Stalagmit|0135
|Stalagmometer|0136
|Stalaktit|0136
|Stalaktithvælving|0136
|Stalbemt, Adriaen van|0136
|Stald|0136-0137
|Staldgødning|0137
|Staldline|0137
|Staldmester|0137
|Stalheim|0137
|Stalimene|0137
|Stallaert, Joseph|0137
|Stallare|0137
|stalle|0137
|Stalling|0137
|Stalwarts|0137
|Stalybridge|0137
|Stamakkord|0137
|Stambog|0137
|Stambogsføring|0137-0138
|Stambul|0138
|Stambulisky, Alexander|0138
|Stambulow, Stefan|0138
|Stamford|0138-0139
|Stamford (U. S. A.)|0139
|Stamfordbridge|0139
|Stamhus|0139-0140
|Staminodi|0140
|Staminodium|0140
|Stamitz, Johan|0140
|Stamm, Robert Hutzen|0140
|Stamme (i Sprogvidenskab)|0140
|Stamme (se Stængel)|0140
|Stammeformtal|0140
|Stammegrundflade|0140
|Stammen|0140-0141
|stammevis|0141
|Stammler, Rudolf Karl Eduard Julius Theodor|0141
|Stamnes|0141
|Stamnos|0141
|Stamord|0141
|Stampa, Gaspara|0141
|stampe (Søv.)|0142
|Stampe (dansk Slægt)|0142
|Stampe, Henrik|0142-0143
|Stampe Feddersen, Astrid|0143
|Stampemølle|0143
|Stampen|0143
|Stampenborg|0143
|Stamper|0143
|Stampeværk|0143
|Stam-Sild|0143
|Stamtal|0143-0144
|Stamtalsafviklingen|0144
|Stamtavle|0144
|Stancaro, Frants|0144
|Stand|0144-0146
|Stand (ved et Ur)|0146
|Standard|0146
|Standard Hill|0146
|Standardhuse|0146
|Standard of life|0146
|Standard, The|0146
|Standardvasker|0146
|Standart|0146
|Standarte|0146
|Standartjunker|0146
|Stander|0146
|Standfisk|0146
|Standfremkalder|0146
|Standfugl|0146
|Standia|0146
|Standish with Langtree|0147
|Standkøje|0147
|Standret|0147
|Standsherrer|0147
|Standsningsret|0147
|Standvildt|0147
|Stanfield, William Clarkson|0147
|Stanford, Charles Villiers|0147
|Stang|0148
|Stang, Stangbid|0148
|Stang, Emil|0148
|Stang, Fredrik|0148-0149
|Stang, Fredrik|0149
|Stang, Hans Georg Jacob|0149
|Stang, Hans Georg Jacob|0149-0150
|Stangbønner|0150
|Stange|0150
|Stange, Carl|0150
|Stangeland, Karin Michaëlis|0150
|Stanghest|0150-0151
|Stangjern|0151
|Stanglak|0151
|Stangmagnet|0151
|Stangombytningsmetode|0151
|Stangpasser|0151
|Stangplanimeter|0151
|Stangpolygon|0151
|Stangpolygonmetode|0151
|Stangskov|0151
|Stangspringning|0151
|Stangsvovl|0151
|Stangtorpedo|0151
|Stangtræ|0151
|Stangvik|0151-0152
|Stanhope (By)|0152
|Stanhope (eng. Adelsslægt)|0152-0153
|Stanhopea|0153
|Stanhope Forbes|0153
|Stanimaka|0153
|Stanislaus den Hellige|0153
|Stanislaus August Poniatowski|0153-0154
|Stanislaus Leszczinski|0154
|Stanislaus-Ordenen|0154
|Stanisławow|0154
|Stanislavski, Konstantin Sergejevitsch|0154
|Staniza|0155
|Stankdyr|0155
|Stankelbenskrabbe|0155
|Stankelbensmyg|0155
|Stankowich|0155
|Stanley|0155
|Stanley, Arthur Penrhyn|0155
|Stanley, Carl Frederik|0155
|Stanley, Henry Morton|0155-0156
|Stanley, John|0156
|Stanley, Simon Carl|0156
|Stanley Falls|0156
|Stanley Pool|0156
|Stanleyville|0156
|Stannater|0156
|Stanniforbindelser|0156
|Stanniklorid|0156-0157
|Stanniol|0157
|Stannit|0157
|Stannoforbindelser|0157
|Stannografi|0157
|Stannoklorid|0157
|Stannotypi|0157
|Stannum|0157
|Stanovoi-Chrebet|0157
|Stans|0157-0158
|Stanse|0158
|Stansfeld, James|0158
|Stansning|0158
|stante pede|0158
|Stanton, Edwin|0158
|Stanton, Elisabeth Caty|0158
|Stanz|0158
|Stanze (Stempel)|0158
|Stanze (otteliniet Strofe)|0158
|Stanze (Værelse, Bolig)|0159
|Stanzemaskiner|0159
|Stanzioni, Massimo|0159
|Stapelafløbning|0159
|Stapelia|0159
|Stapes|0159
|Stapfer, Paul|0159
|Staphylea|0159
|Staphyleaceæ|0159
|Staphylinidæ|0159
|Staphylococus|0159
|Stapi (Klippe)|0159
|Stapi (Fiskerleje)|0159-0160
|Staples|0160
|Stappen, (Pierre) Charles van der|0160
|Staps, Friedrich|0160
|Star|0160-0161
|Staraja Russa|0161
|Stara Planina|0161-0162
|Stara-Zagora|0162
|Starbuck|0162
|Starbus, Johan|0162
|Starbäck, Karl Georg|0162
|Starcke, Carl Nicolai|0162
|Stargard|0162
|Stargræsser|0162
|Starhemberg|0162
|Starigord|0162
|Stari Grad|0162
|Staring, Antoni Christiaan Winand|0162-0163
|Stariza|0163
|Stark, Johannes|0163
|Stark, Ludwig|0163
|Stark, Robert|0163
|Starkad|0163-0164
|Starkaðarhvöt|0164
|Starkad-Kvadene|0164
|Stark-Effekt|0164
|Starklof, Karl Christian Ludwig|0164
|Starlimetal|0164
|Starnberg-Sø|0164
|Starobjelsk|0164
|Starodub|0164
|Stárograd|0164
|Starokonstantinov|0164
|Starosta|0164
|Staro-Tscherkassk|0164
|Stars and stripes|0165
|Start|0165
|Starter|0165
|Startmaskine|0165
|Staryj-Bychov|0165
|Staryj Krym|0165
|Staryj-Oskol|0165
|Stas, Jean Servais|0165
|Staschov|0165
|Stase|0165
|Stasimon|0165
|Stasinos|0165
|Stasis|0165
|Stassart, Goswin Josef August, Baron von|0165
|Stassfurt|0166
|Stassfurter-Salte|0166
|Stassfurtit|0166
|Staszyc, Stanislaw Wanzzariec|0166
|Stat|0166-0167
|Stat|0167-0168
|statarisk|0168
|Statenhuk|0168
|Staten Island|0168
|Statenland|0168
|Statens Seruminstitut|0168
|Statens videnskabelige Forskningsfond|0168
|Stater|0168
|Statesville|0168
|Stathelle|0168
|Statholder|0168
|Statholderstriden|0168
|Statice|0168
|Statik|0169
|Station|0169
|Station|0169
|stationere|0169
|stationær|0169
|statiske Forsøg|0169
|Statist|0169
|Statistik|0169-0172
|statistiske Bureauer|0172-0174
|statistiske Departement, Det|0174
|statistiske Kongresser|0174
|statistisk Gebyr|0174-0175
|Statius, Publius Papinius|0175
|Stativ|0175
|Stato della Chiesa|0175
|Statofon|0175
|Stato Pontificio|0175
|Stator|0175
|Statoskop|0175
|stat pro ratione voluntas|0175
|Statsadvokat|0175
|Statsaktivkontorerne|0175
|Statsalmtenning|0175
|Statsanstalten for Livsforsikring|0175-0176
|Statsbaner|0176
|Statsbankerot|0176-0178
|Statsborger|0178
|Statsborgeren|0178
|Statsborgerret|0178-0180
|Stats-Brandforsikringsfonden|0180
|Statsdrift|0180
|Statsejendom|0180
|Statsforbindelser|0181
|Statsforbrydelse|0181
|Statsforbund|0181
|Statsforfatning|0181
|Statsformue|0181
|Statsforvaltning|0181
|Statsfrøkontrollen|0181
|Statsfængsel|0181
|Statsgeolog|0181
|Statsgæld|0181-0184
|Statsgældsdirektør|0184
|Statshaandbog|0184
|Statshemmelighed|0184-0185
|Statshusholdning|0185
|Statshusmænd|0185
|Statshøjhed|0185
|Statskalender|0185
|Statskassen|0185-0186
|Statskirke|0186
|Statskollegium|0186
|Statskonsulent|0186
|Statskup|0186
|Statslaan|0186
|Statslaanefonden|0186-0187
|Statslære|0187
|Statsmeteorologer|0187
|Statsminister|0187
|Statsministerium|0187
|Statsmonopol|0187
|Statsobligation|0187
|Statsobligationer|0187-0188
|Statspapirer|0188
|Statspoliti|0188
|Statsprøveanstalten|0188
|Statsraad|0189
|Statsraadssekretær|0189
|Statsregnskab|0189
|Statsret|0189-0190
|Statsrevision|0190
|Statsrevisor|0190-0191
|Statsromaner|0191
|Statssekretariat for Naadessager|0191
|Statssekretær|0191
|Statsservitut|0191
|Statsskat|0191
|Statsskov|0191
|Statssocialisme|0191
|Statssukcession|0192
|Statstidende|0192
|Statstjenestemænd|0192
|Statsudvalget|0192
|Statsvidenskab|0192
|Statsvidenskabelig Eksamen|0192-0193
|Statsøkonomi|0193
|Statsøkonomisk Eksamen|0193
|Statue|0193
|statuere|0193
|Statuette|0193
|Statur|0193
|Status|0193
|Status, Statusopgørelse|0193-0194
|Status epilepticus|0194
|Status hypoplasticus|0194
|Statusopgørelse|0194
|Status thymico-lymphaticus|0194
|Statut|0194
|Statuta provincialia|0194
|Statuta synodalia|0194
