# salmonsen/2/9/Articles.lst
#
index|Titel og indhold|0001 0003
|Kæbehule|0123
|Kæbekule|0123
|Kæbeposer|0123-0124
|Kæberem|0124
|Kæbestykker|0124
|Kæde (se Anker)|0124
|Kæde (se Vævning)|0124
|Kæde (som Maskinorgan)|0124
|Kæde (i Dans)|0124
|Kædeakse|0124
|Kædebjerge|0124
|Kædebom|0124
|Kædebro|0124
|Kædebrøk|0124-0125
|Kædegarn|0125
|Kædehandel|0125
|Kædehjul|0125
|Kædeled|0125
|Kædelinie|0125
|Kæden|0125
|Kædenitning ell. Siksaknitning|0125
|Kædeordenen|0125-0126
|Kædeornament|0126
|Kædeprøvning|0126
|Kædepumper|0126
|Kæderegning|0126
|Kæderim|0126
|Kædesav|0126
|Kædeslutning|0126-0127
|Kædeslæber|0127
|Kædesting|0127
|Kædetraade|0127
|Kædmon|0127
|Käferthal|0127
|Kæft ell. Kæbe|0127
|Kähler, Herman August|0127
|Kähler, Martin Karl August|0127
|Kælder|0127-0128
|Kælderhals|0128
|Kælderhals|0128
|Kældermand|0128
|Kældermester|0128
|Kældersnegl|0128
|Kælderveksel|0128
|Kælkning|0128
|Kælling|0128
|Kællingeknob|0128
|Kællingetand|0128-0129
|Kælvningsfeber|0129-0130
|Kæmfer ell. Kæmper|0130
|Kämmererit|0130
|Kæmner|0130
|Kæmnerkasse|0130
|Kæmning|0130
|Kæmpe|0130
|Kæmpeaborre|0130
|Kæmpebovist|0130
|Kæmpebæltedyr|0130
|Kæmpebæver|0130
|Kæmpeceller|0130
|Kæmpedovendyr|0130-0132
|Kæmpefyr|0132
|Kæmpegrave|0132
|Kæmpegræs|0132
|Kæmpehjort|0132
|Kæmpehøj|0132
|Kæmpekaal|0132
|Kæmpekanin|0132
|Kæmpemuslingen|0132
|Kæmpeokse|0132
|Kæmper (se Vejbred)|0132
|Kæmper (se Kæmfer)|0132
|Kæmperokke|0132
|Kæmpesalamander|0132
|Kæmpesild|0132
|Kæmpeskildpadder|0132-0133
|Kæmpeslanger|0133
|Kæmpevandhøns|0133
|Kæmpevise|0133
|Kæmpevækst|0133
|Kæmpeøgler|0133
|Kämpfer, Engelbert|0133-0134
|Kämpferia|0134
|Kæneus|0134
|Kænguruer|0134-0136
|Kængururotte|0136
|Kænguru-Øen|0136
|kænozoisk|0136
|kæntre|0136
|Kær|0136
|Kære|0136-0137
|Kæremaal|0137
|Kæremaalsudvalg|0137
|Kærhøge|0137-0138
|Kærlighed|0138-0140
|Kærlighedens Husstand|0140
|Kærlighedsdomstol|0140
|Kærligheds Fængsel|0140
|Kærlighedsgræs|0140
|Kærlighedshof|0140
|Kærlighedsmaaltid|0140
|Kærlighedsæble|0140
|Kærløber|0140
|Kærminde|0140
|Kærmose|0140
|Kärnan|0140-0141
|Kärnten|0141-0142
|Kærre|0142
|Kærringris|0142
|Kærsanger|0142
|Kæruld|0142
|Kærvsnit|0142
|Kæte og Vige|0142
|Kætser|0142
|Kætter|0142
|Kætterdaab|0142
|Kætteri|0142-0143
|Kætting|0143
|Kæve|0143
|Kævle|0143
|Kø|0143
|Køb og Salg|0143-0144
|Købebrev|0144
|Købejord|0144
|købe Katten i Sækken|0144-0145
|Købekontrakt|0145
|København|0145
|Københavner|0145
|Købke, Christen Schellerup|0145-0146
|Købke, Johan Peter|0146
|Købmand|0146
|Købmandshandel|0146
|Købstad|0146-0155
|Købstadlanddistrikt.|0155
|Købstadsprivilegium|0155
|Købstædernes almindelige Brandforsikring.|0155-0156
|Köchel, Ludwig|0156
|Köchlin|0156
|Köchly, Hermann|0156
|Kød|0156-0157
|Kød (bot.)|0157
|Kød (i bibelsk Sprogbrug)|0158
|Kød (i Typografien)|0158
|Kødekstrakt|0158
|kødelig|0158
|Kødflue|0158
|Kødforgiftning|0158-0159
|Kødglace ell. Kødgelé|0159
|Kødhakkemaskiner|0159
|Kødkonsérver|0159
|Kødkontrol|0159-0161
|Kødmanger|0161
|Kødmel|0161
|Kødmælkesyre ell. Paramælkesyre|0161
|Kødpepton|0161
|Kødpulver|0161
|Kødracer|0161
|Kødsaar|0161
|Kødside|0161
|Kødskat|0161-0162
|Kødsuppe|0162
|Kødsvulst|0162
|kødædende Planter|0162
|Køedt, Andreas Peschcke|0162-0163
|Køgemester|0163
|Køhl, Thorvald Heinrich Johan|0163
|Køhler, Christian Louis Heinrich|0163
|Koehler, Karl Franz|0163
|Køhler, Vilhelm Eduard David|0163
|Køje|0163
|Køkken|0163-0164
|Køkken (et Lands Kogekunst)|0164
|Køkkenhaven|0164-0165
|Køkkenlatin|0165
|Køkkenmødding|0165
|Køkkensalt|0165
|Køkkenskriver|0165
|Køkkenurter|0165
|Køl (bot.)|0165
|Køl (Søv.)|0165
|Kölbing, Eugen|0166
|Kølbrydning|0166
|Kølbue|0166
|Kölcsey, Franz|0166
|Køleanlæg|0166-0169
|Køleapparater|0169
|Kølebeholdere|0169
|Kølemaskiner|0169-0170
|Kølen (d. s. s. Kjølen)|0170
|Kølen (Fod hos viss Kølsnegle)|0170
|kølende Lægemidler|0170-0171
|kølende Pulver|0171
|kølende Salve|0171
|Køleovn|0171
|Kølesyrien|0171
|Kølevand|0171
|kølhale|0171
|Køllask|0171
|Kølle (se Malt)|0171
|Kølle (Vaaben)|0171
|Kølle, Claus Anton|0171
|Køllebiller|0171-0172
|Køllebærer|0172
|Køllehornede|0172
|Køllepolypper|0172
|Köller, Ernst Mathias von|0172
|Köller-Banner, Georg Ludwig von|0172-0173
|Køllert|0173
|Køllesvampe|0173
|Køllesværmere|0173
|Kölliker, Albert von|0173-0174
|Kölln|0174
|Köln|0174-0176
|Kölnerbrunt|0176
|Kölner-Dom|0176-0177
|Kølnergult|0177
|Kølnervand|0177
|Kølnsk Jord|0177
|Kølnsk Vægt|0177
|Kølpin, Alexander|0177
|Kølpin Ravn|0177
|Koelreuter, Joseph Gottlieb|0177
|Kølsnegle|0177-0178
|Kølsvin|0178
|Kølvand|0178
|Kølvandslinie|0178
|Kølvandsorden|0178-0179
|Køn (anat.)|0179
|Køn (zoolog.)|0179
|Køn (gramm.)|0179-0180
|Køngs Plaster|0180
|König, Ewald August|0180
|König, Friedrich|0180
|König, Gustav|0180
|König, Heinrich Joseph|0180
|König, Hugo|0180
|Kønig, Johan Gerhard|0180
|König, Karl Rudolf|0180-0181
|König, Karl Wilhelm Otto|0181
|König, Leo, Friherre von|0181
|Königgrätz|0181-0182
|Königinhof|0182
|Königinhofer Haandskrift|0182
|Königsberg (in der Neumark)|0182
|Königsberg (Østpreussen)|0182-0183
|Kønigsfeldt, Johannes Peter Frederik|0183
|Königshütte|0183
|Königslutter|0183
|Königsmark, von (tysk-sv. adelig Slægt)|0183
|Königsmark, von, Hans Kristoffer m.fl.|0183-0184
|Königsmark, Maria Aurora von|0184-0185
|Königssee|0185
|Königstein|0185
|Königswart|0185
|Königswinter|0185
|Könnern|0185
|Kønobitter|0185
|Kønrøg|0185-0186
|Kønsbestemmelse|0186-0188
|Kønsbetegnelse|0188
|Kønsblade|0188
|kønsbunden Arvelighed|0188-0189
|Kønsdele|0189
|Kønsdrift|0189
|Kønsfrihedsforbrydelse|0189-0190
|Kønskarakterer|0190-0192
|Kønskirtler|0192
|kønsløs Forplantning|0192
|Kønsmodenhed|0192
|Kønsnævn|0192
|Kønsorganer|0192-0193
|Kønsorganer (bot.)|0193
|Kønsorganer (zool.)|0193
|Kønssygdomme|0193
|Kønstab|0193
|Köpenick|0193-0194
|Köping|0194
|Köpinge Sandsten|0194
|Köppen, Peter|0194
|Köppen, Vladimir Peter|0194
|Köpping, Karl|0194
|Köprili|0194-0195
|Köprülü|0195
|Körber, Ernst v.|0195
|Kørehastighed|0195
|Kørekunst|0195-0196
|Kørepenge|0196
|Kørnemaskine|0196
|Kørner ell. Kørnemaskine|0196-0197
|Kørner|0197
|Körner, Christian Gottfried|0197
|Körner, Ernst Karl Eugen|0197
|Körner, Karl Theodor|0197-0198
|Kørning|0198
|Kørvel|0198
|Kørvel, Spansk|0198
|Kørvelroe|0198
|Körös|0198
|Körösi, Joseph|0198-0199
|Körösmezö|0199
|Kösen|0199
|Köslin|0199
|Kössener-Lag|0199
|Köstendil|0199
|Köster, Hans|0199
|Köster, Hans von|0199
|Köstlin, Christian Reinhold|0199-0200
|Köstlin, Heinrich Adolph|0200
|Köstlin, Julius Theodor|0200
|Køter|0200
|Köthen|0200
|Kötlugjá|0200
|Köttigit|0200
|Kövesligethy, Radö von|0200
#
-|<h2>L</h2>|
|L.|0201
|La (kem. Tegn)|0201
|La. (Forkortelse for Louisiana)|0201
|La (Tonen A)|0201
|Laa an der Thaya|0201
|Laach|0201
|Laache, Nils Jakob Jensen|0201
|Laache, Søren Bloch|0201-0202
|Laacher-See|0202
|Laad|0202
|Laaddenhvarre|0202
|Laag|0202
|Laagen|0202 0205
|Laagesild, d. s. s Lakesild|0205
|Laaland|0203 0205
|Laaland-Falsters Stift|0206
|Laalandsfarer|0206
|Laalands Nørre Herred|0206
|Laalands Sønder Herred|0206
|Laalands Vilkaar|0206
|Laale, Peder|0206-0207
|Laan|0207
|Laanebestyrelse|0207
|Laanekasse|0207-0208
|Laanekontor|0208
|Laaneord|0208-0209
|Långbanit|0209
|Laanke|0209
|Laar (se Ben)|0209
|Laar, Pieter van|0209
|Laararterie|0209
|Laarbenet|0209-0210
|Laarbrok|0210
|Laarbrud|0210
|Laarbøjning|0210
|Laardaal|0210
|Laaring|0210
|Laarskinner|0210
|Laartasker|0210
|Laas|0210-0213
|Laas (Søv.)|0213
|Laasbue|0213
|Laasebrev|0213
|Laaseforfølgning|0213-0214
|Laatefossen|0214
|Laave|0214
|Låvenit|0214
|Laba|0214
|Labadie, Jean de|0214
|La Balme|0214
|La Balue, Jean|0214-0215
|Laban|0215
|Laband, Paul|0215
|Labaria|0215
|Labarre, Théodore|0215
|Labarte, Charles Jules|0215-0216
|Labarum|0216
|La Bassée|0216
|Labassère|0216
|Labatt, Leonard|0216
|Labdakos|0216
|Labdanum|0216
|Labé, Louise|0216
|La Beaumelle|0216
|La Bédoyère, Charles Angélique François Huchet|0216
|Labenwolf|0216
|Labeo, Marcus Antistius|0216
|Laberdan|0216
|Laberius, Decimus|0216-0217
|laber Kuling|0217
|Labes|0217
|Labhjul|0217
|Labia|0217
|labial|0217
|Labialhernie|0217
|Labialisering|0217
|Labialstemmer|0217
|Labiana|0217
|Labiatæ|0217
|Labiau|0217
|Labiche, Eugène|0217
|Labienus|0217-0218
|labil Ligevægt|0218
|Labin|0218
|Labiologi|0218
|Labitzsky, Joseph|0218
|Labium|0218
|Labium|0218
|Lablab|0218
|Lablache, Luigi|0218
|Labo|0218
|La Boétie, Etienne|0218
|Labor, Josef|0218
|Laborant|0218
|Laboratorium|0218-0219
|Laborde, A. L. J. og J. J.|0219
|Laborde, Léon Emmanuel Simon Joseph marquis de|0219
|laborere|0219
|Labori, Fernand Gustave Gaston|0219-0220
|labor improbus|0220
|Labotas|0220
|Labouchere, Henry|0220
|Labouère-Gazeau, Antoine Gabriel Tancrède de|0220
|Laboulaye, Édouard Réné Lefebvre og Antoine Paul René Lefevbre de|0220-0221
|La Bourboule|0221
|Labourdan|0221
|La Bourdonnaie, Bernard François Mahé, Grev de|0221
|La Bourdonnaie, François Régis|0221
|Labour Party, The|0221-0222
|Labrador (Halvø)|0222-0223
|Labrador (se Feldspat)|0223
|Labradorand|0223
|Labradorit|0223
|Labradorporfyrit|0223
|Labradorsten|0223
|Labrador-Strømmen|0223
|Labrador-tea|0223
|Labranda|0223
|Labrax lupus|0223
|Labrea|0223
|Labrède|0223
|Labridæ|0223
|Labrouste, Henri|0223-0224
|Labruguière|0224
|Labrunie, G.|0224
|Labrus|0224
|La Bruyère, Jean de|0224
|labsalve|0224
|Labskovs|0224
|Labuan|0224
|Labuan-Deli|0224
|Labyrint|0224-0226
|Labyrint (anat.)|0226
|Labyrintgællede|0226-0227
|Labyrinthodonter|0227
|Labyrintsvamp|0227
|lac (Mælk)|0227
|lac (Sø)|0227
|Lac (kem.)|0227
|Lacaille, Nicolas Louis|0227
|La Calle|0227
|La Calprenède, Gautier de Costes|0228
|Lac argenti|0228
|Lacaune|0228
|Lacaussade, Auguste|0228
|Lacava, Pietro|0228
|Lacaze-Duthiers, Felix Joseph Henry de|0228
|Lacca|0228
|Lac-dye|0228
|Lacedonia|0228
|Lacedæmon|0228
|Lacépède, Bernard Germain Étienne de la Ville-sur-Illion|0228-0229
|Lacépède-Øer|0229
|Laceration|0229
|lacerere|0229
|Lacerna|0229
|Lacerta|0229
|Lach, Robert|0229
|La Chaise, François d'Aix de|0229
|Lachambeaudie, Pierre|0229-0230
|Lachamuler|0230
|Lachapelle, Marie Louise|0230
|La Charité|0230
|La Châtre|0230
|Lachaud, Charles Alexandre|0230
|La Chaussée, Pierre Claude Nivelle de|0230
|La Chaux-de-Fonds|0230
|Lachenal, Adrien|0230
|Laches|0230
|Lachesis (se Hugorme)|0230
|Lachesis (en af Moirerne)|0230
|Lachine|0230
|Lachmann, Karl Konrad Friedrich Wilhelm|0230-0231
|Lachmider|0231
|Lachner, Franz|0231
|Lachter|0231
|Lacinium|0231
|Lacis|0231
|Lackland|0231
|Lac-Leman|0231
|Laclos, Pierre Ambroise François Choderlos de|0231
|Lac mercurii|0231
|Lacock-Abbedi|0231
|Lacombe, Louis Brouillon|0231-0232
|Lacombe, Paul|0232
|Lacome d'Estalenx, Paul Jean|0232
|Lacon|0232
|La Condamine|0232
|Laconia|0232
|Lacoppidan, Hans Johan Georg Adolph|0232
|Lacordaire, Jean Baptiste Henri|0232
|Lacordaire, Jean Theodore|0232-0233
|La Côte|0233
|la Cour|0233
|Lacretelle, Henri de|0233
|Lacretelle, Jean Charles Dominique de og Pierre Louis de|0233
|Lacroix, Antoine Alfred|0233
|Lacroix, Jean François de|0233
|Lacroix, Jules|0233
|Lacroix, Paul|0233-0234
|Lacroix, Sigismund|0234
|Lacroix, Silvestre François|0234
|Lacroixit|0234
|Lacroma|0234
|Lacrosse|0234-0235
|La Crosse|0235
|Lac Rupee|0235
|La Cruz, Cano y Olmedilla, Ramon de|0235
|Lacrymæ Christi|0235
|Lac sulfuris|0235
|Lactantius, Lucius Cæcilius|0235
|Lactarius|0235
|Lacticum acidum|0235
|Lactuca|0235
|Lactucarium|0235-0236
|Lacunarium|0236
|Lacus Benacus|0236
|Lacus Brigantinus|0236
|Lac virginia|0236
|Lacy, Franz Moritz og Peter|0236
|Lad|0236
|Ladak|0236
|Ladanum|0236-0237
|Ladbrooke|0237
|Laddevin|0237
|Lade (Bygning)|0237
|Lade (Skrin)|0237
|Lade (del af Underkæben)|0237
|Lade (Gaard)|0237-0238
|Lade (se Vævning)|0238
|Ladebom|0238
|Ladebrev|0238
|Ladefoged|0238
|Ladegaard|0238
|Ladegaarden i Kjøbenhavn|0238-0239
|Ladegaardsøen|0239
|Ladejarler|0239
|Lademærker|0239
|Ladenbergia|0239
|Ladenburg|0239
|Ladenburg, Albert|0239
|Laderum|0239
|Ladested|0239-0240
|Ladestok|0240
|Ladestrøm|0240
|Ladetid|0240
|lad falde!|0240
|lad gaa!|0240
|Ladgerd|0240
|Lâdikieh|0240
|Ladinos|0240
|Ladinsk|0240
|Ladislaus|0240-0241
|lad løbe Sejlene!|0241
|Ladmirault, Louis René Poul|0241
|Ladning (Krudtmængde)|0241
|Ladning (gør Geværet færdigt til Skud)|0241
|Ladning (Søv.)|0241-0242
|Ladning, elektrisk|0242
|Ladningsflaske|0242
|Ladningsforhold|0242
|Ladningskvotient|0242
|Ladningsmanifest|0242
|Ladningsrum (Kammer ved et Stykke Skyts)|0242
|Ladningsrum (Rum i Torpedo)|0242
|Ladningstavle|0242
|Ladningstætheden|0242
|Lado|0242
|Ladoga|0242
|La Dominique|0242
|Ladon (Drage)|0242
|Ladon (Bifloder)|0242
|Ladroner|0242
|Ladugårdslandet|0242
