# salmonsen/2/6/Articles.lst
#
index|Titel og indhold|0001 0003
|Denton, Fabrikby i Mellemengland, Lancashire, 7 km NØ. f. Stockport|0029
|D'Entrecasteaux-Øerne, en bjergfuld Øgruppe|0029
|Dents du Midi, Bjerggruppe i det schweiziske Kanton Wallis og tilgrænsende Del af det fr. Dept Haute Savoie|0029
|Denudation (af nudus, nøgen), Blottelse ell. Nøgenhed|0029
|Denudation, den ved Forvitring, Vejrsmuldring samt Vandets og Vindens Virksomhed fremkaldte Blottelse af dybere Jordlag|0029
|denudere (lat.), blotte, lægge for Dagen, afsløre ; Denudation, Blottelse (smlg. ovf.)|0029
|denuncere (lat.), angive, udpege. Smlg. Angivelse|0029
|Denunciation (lat.), Angivelse|0029
|Denver, D. City, By i U. S. A., Hovedstad i Staten Colorado, c. 20 km Ø. f. Rocky Mountains|0029
|Denza, Francesco, ital. Meteorolog og Astronom, (1834-1894)|0029
|deo annuente (lat.), med Guds Samtykke, om Gud vil; i lgn. Bet. siges deo favente ell. juvante, med Guds Hjælp|0029
|Deodand, By i Distriktet Saharanpur i Nordindien|0029
|Deodand, Dyr ell. Ting, der p. Gr. a. en ved ell. af samme forvoldt Skade var forbrudte|0029
|Deodar (eng. Deodur), en lille indobritisk Vasalstat i den nordlige Del af Gudsherat|0029-0030
|Deo gratias (lat), Gud være lovet!|0030
|Déols, Forstad til Châteauroux (s. d.) i det fr. Dept Indre|0030
|de omnibus rebus et quibusdam aliis (lat.), »om alt muligt og lidt til«|0030
|Deontologi (gr.) betyder Pligtlære|0030
|Deoprajag (Deoprag, afkortet af Devaprajaga), By i Distriktet Garhwal i Nordindien|0030
|Deosai (»Gudesletten«), en næsten fuldstændig vegetationsløs|0030
|Deparcieux (ell. De Parcieux), Antoine, fr. Matematiker og Statistiker (1703-68)|0030
|Departement, den øverste administrative Inddeling i Frankrig|0030-0031
|Departemental-Kommission, som af Regeringen nedsættes til Kontrol med ell. Undersøgelse af administrative Anliggender|0031
|Departementet for de udenlandske Affærer. Fra 1770 særligt Organ til Varetagelse af Udenrigspolitikken|0031
|Departementschef, se Departement|0031
|Departementsdirektør, se Departement|0031
|Departementssekretær. Embedsstilling i »Dept. for de udenlandske Affærer«|0031
|Departementstidende udkom 1848-70 som en Fortsættelse af Kollegialtidende|0031
|Departementstidende, et i Norge siden 1829 med offentlig Støtte udg. Ugeblad|0031
|departere (lat.), fordele; Departition, Fordeling|0031
|Depêche, diplomatisk Sprog: Skrivelser fra en Regering til dens diplomatiske Repræsentanter|0031
|Depechekontor. hvis Opgave nærmest var at ekspedere løbende Sager, der ikke behøvede at behandles i Kollegierne|0031
|dependere (lat.), være undergiven, afhænge af, bero paa|0031
|dépense (fr.), Udgift, Omkostning; depensére, bekoste, give ud, ødsle|0031
|Depere, By i U. S. A., Stat Wisconsin, ligger 185 km NNØ. f. Madison|0031-0032
|Deperthes, Pierre Joseph Edouard, fr. Arkitekt, (1833-1898)|0032
|Deperulation (bot.) (af pérula, Knopskæl), Afkastning af Knopskællene|0032
|Depilatorium (lat.), Haarfjerningsmiddel, kaldes forsk. ætsende Sammensætninger, som ad kem. Vej tilintetgør Haarene|0032
|depilere (lat.), fjerne Haar. Depilation, Fjerning af Haar|0032
|Deplacement, Udtrækning ved Hjælp af Perkolator (s. d.)|0032
|Deplacement. Ved et Skibs D. forstaas Vægten af det Rumfang Vand, Skibet fortrænger|0032
|Deplaceméntsapparat, se Perkolator|0032
|deplacere (af fr. déplacer) bortrykke noget fra sin Plads; afsætte nogen fra sit Embede|0032
|de piano(lat.), kort og godt, ligefrem, uden Omstændigheder|0032
|Depletion (lat.), Udtømmelse, bruges særlig som depletio sanguinis, Blodudtømmelse|0032
|deplorabel (lat.), beklagelsesværdig|0032
|deployere, udfolde, trække ud fra hinanden; Militærsproget om Bevægelse fra den sluttede Kolonneform til Linie|0032
|depolarisere, ophæve Polarisation. Se Polarisation og Galvaniske Elementer|0032
|deponens (lat.), egl. »aflæggende«. et Verbum, der ikke bruges i aktiv Form, men kun i passiv (smlg. det danske færdes)|0032
|Deponent (lat.) kaldes den, der deponerer (giver i Forvaring)|0032
|deponere (akademisk), se Deposition|0032
|deponere (lat.), egl. nedlægge, afgive; i Civilretten: det at afgive en rørlig Ting til Forvaring|0032-0033
|depontanus (lat., af de, ned af, og pons en Bro) kaldtes i Rom en Mand, der havde overskredet det 60. Aar|0033
|Depopulation (lat.), Affolkning|0033
|Deport (eng. Backwardation). Prisforskel ved Prologation af Terminsforretninger|0033
|Deportation (lat.), tvungen Bortsendelse|0033-0034
|deportere, forvise og sende bort, se Deportation|0034
|déposé (fr.), deponeret, indregistreret, lovlig beskyttet (om Mønstre, Varemærker o. desl.)|0034
|Deposita, se Bank, S. 620|0034
|Depositar (lat.), den, hos hvem noget deponeres|0034
|Deposition (lat.), det at deponere; ogsaa en (for en Ret) afgivet Forklaring. Se endvidere Bank, S. 621|0034
|Deposition, Deposits, deponere, akademiske Betegnelser|0034-0035
|Depositokassen, se Bank, S. 628|0035
|Depositor (lat.), d. s. s. Deponent, den der giver en anden noget i Forvaring|0035
|Depositorium, Opbevaringssted, Lokale til Opbevaring af betroet Gods, Dokumentskab, Arkiv|0035
|Depositum (lat.), det i Forvaring givne (se deponere)|0035
|depossedere (fr.), sætte en ud af Besiddelse; fortrænge en Fyrste fra hans Rige|0035
|Depot (fr. dépot), Oplagssted, Magasin, det nedlagte, betroede. - Særlig milit. Bet.|0035
|depot de la guerre oprettedes 1688 af Krigsminister Louvois under|0035
|Depotkommandør kaldes i Danmark den Kaptajn, der er ansat ved Regimentsstaben|0035
|Depotplads bruges som Betegnelse for de Fæstninger, der tjener til Opbevaring og Tilvejebringelse af Krigsmateriel|0035
|Depotskib, et Skib, hvori der opbevares Reservemateriel, Proviant m. m.|0035-0036
|Depotunderofficer kaldes i Danmark en ved Afdelingsstaben ansat Underofficer|0036
|Depravation, se depravere|0036
|depravere (af lat. pravus, slet), forværre, fordærve; blive slettere|0036
|deprecatio, i den rom. Retorik: at føre et Forsvar ved, at den Anklagede tilstaar sin Skyld, men beder sig fritaget for Straf|0036
|Depreciation, Forringelse i Værdi, bruges hyppig om den Kursnedgang, Penge o. a. Værdier lider|0036
|Deprekatur, det, at en Mand, som gav Kirker ell. Klostre Jordegods, forbeholdt sig at nyde det selv, saa længe han levede|0036
|Depressaria, Slægt af Møllenes Fam., som særlig er knyttede til Skærmplanterne|0036
|Depression (lat.) (f y s.), Nedtrykning af Kvægsølvet i Barometret p. Gr. a. Overfladespændingen|0036
|Depression (lat.) i Meteorologien: Omraade i Atmosfæren, hvor Lufttrykket er lavere end i Omgivelserne|0036
|Depression (astron.), d. s. s. negativ Højde *c: den under Horisonten fortsatte Forlængelse af en Højdecirkel|0036
|Depression bruges i Geografien som Betegnelse for Landstrækninger, der ligger lavere end Havets Niveau|0036
|Depression (milit.). Skyts har D., naar Kernelinien danner en Vinkel nedad med Horisontalplanet|0036
|Depression (lægevid.), se Melankoli|0036
|Depression (økonom.) er den Tilstand, Erhvervslivet befinder sig i, naar Konjunkturerne er slette|0036
|Depretis, Agostino, ital. Statsmand, (1813-1887)|0036-0037
|Deprez, Marcel, fr. Ingeniør, (1843- )|0037
|deprimere (lat.), nedtrykke; deprimeret, nedtrykt, forstemt; svag (f. Eks. d. Puls)|0037
|de profundis (fra Dybet«), Begyndelsesordene af den 129. Salme i den lat. Bibeloversættelse|0037
|Deptford, en tidligere selvstændig By, nu Forstad til London, ligger ved Themsens sydlige Bred, V. f. Greenwich|0037
|Deputat (lat.) bruges om Ydelser til Statens Embedsmænd ved Siden af den faste Løn|0037
|Deputation (lat.). en Samling Personer, hvem det paa et Samfunds Vegne overdrages at røgte et Hverv|0037
|Deputeret (lat.) bruges, foruden om de enkelte Medlemmer af en Deputation, særlig Medlem af de lovgivende Kamre|0037
|Deputeretkammer, hvis Lovgivningsrepræsentation er delt i 2 Kamre, Benævnelsen paa det, som dannes ved alm. Valg|0037
|deputy. i det storbritanniske Administrationssprog: Stedfortræder ell. Fuldmægtig|0037
|de Quincey, Thomas, eng. Forf. (1785-1859)|0037-0038
|Dêr (arab.) bet. Kloster|0038
|Deraband (eller Draband) befæstet By i Pandshab ved Foden af Soliman-Bjergene og ved Indgangen til Passet D.|0038
|Deradshat, Landskab i Pandshab, falder omtr. sammen med Distriktet Dera Ghasi Kan|0038
|Dera Ghasi Kan, Distrikt i den indobritiske Prov. Pandshab, Divisionen Multan|0038
|Deraïje, Ruinby i Arabien, var til ind i 19. Aarh. Hovedstad for Vahabitterne|0038
|Dera Ismaïl Kan, By i den indobrit. Nordvestgrænseprov., 7 km V. f. Indus|0038
|derangere (fransk deranger), bringe i Uorden, forvirre, forstyrre;|0038
|derangeret, forhutlet, med sine Forhold (pekuniære o. a.) i Uorden|0038
|Der'ât, se Adraa|0038
|de rato (lat.), cautio d. r., Indestaaen for, at den, i hvis Navn man afslutter en Retshandel, vil vedstaa samme|0038
|derb (tysk: djærv, drøj) i Mineralogien: homogene Mineralmasser af kompakt Beskaffenhed uden regelmæssig ydre Form|0039
|Derbe, i Oldtiden en befæstet Stad i Lykaonien i Lilleasien nær ved Grænsen mod Kilikien|0039
|Derbenaki, en lang Kløft paa Halvøen Morea, Grækenland|0039
|Derbend (pers.) betyder en Portslaa og er derefter blevet en Betegnelse for snævre Bjergpasser|0039
|Derbent (Derbend), By i Daghestan i Transkaukasien paa Vestkysten af det kaspiske Hav|0039
|Derbesiaceæ, se Alger, S. 496|0039
|Derby, Hovedstad i Derbyshire, udgør siden 1888 et eget Grevskab|0039
|Derby, By i U. S. A., Stat Connecticut, ligger 12 km V. f. New Haven|0039
|Derby er Navnet paa højt doterede Væddeløb for 3-aarige Hingste og Hopper|0039
|Derby, Jarl af, eng. Peersværdighed, tilhørte opr. (1138-1266) Slægten Ferrers|0039
|1) Thomas Stanley, siden 1485 Jarl af D., (1435-?)|0039-0040
|2) Edward Geoffroy Smith Stanley, (1799-1869)|0040
|3) Edward Henry Stanley, (1826-1893)|0040-0041
|4) Frederick Arthur Stanley, (1841-1908)|0041
|5) Hans Søn, Edward George Villiers Stanley, (1865- ) Underhusmedlem og Generalpostmester|0041
|Derbylit, et Mineral, af Sammensætning 6FeO,Sb<sub>2</sub>0<sub>5</sub>,Ti0<sub>2</sub>|0041
|Derbyshire, Grevskab i Mellemengland|0041
|Dercums Sygdom, adipositas dolorosa, er en Sygdom, hvis væsentlige Symptom er, at der optræder udbredte Fedtsamlinger|0041
|Dere (tyrk.) betyder »Dal« og forekommer sammensat i en Mængde geogr. Egennavne|0041
|Derebeg (tyrk.) *c: »Dalens Fyrste« var en Herskertitel, der tilhørte de tyrk. Vasaldynastier i Lilleasien|0041-0042
|Der-el-Bahri, se Theben (i Ægypten)|0042
|derelinkvere (lat.), opgive, renoncere paa, bortkaste|0042
|Derenbourg,|0042
|1) Joseph, fr. Orientalist, (1811-1895)|0042
|2) Hartvig, fr. Orientalist, (1844-1908)|0042
|de Renzis, se Renzis|0042
|Derevnja er i Rusland Betegnelse for en Landsby uden Kirke|0042
|Derfflinger, Georg, Friherre af, brandenburgsk Generalløjtnant, (1606-1695)|0042
|Derg lough (Lough D.), Sø i Irland paa Grænsen af Grevskaberne Tipperary, Clare og Galway|0042
|Derivantia, d. s. s. afledende Midler|0042
|Derivation (lat.), Afledning. I artilleristisk Betydning, d. s. s. Afdrift|0042
|derivativ (afledet) Erhvervelse vil sige Erhvervelse af en Ret ved Indtræden i en andens Ret|0042-0043
|derivatorisk, hvad der hører til Derivation, Afledning, se afledende Midler|0043
|Derivatum (Plur. Derivata; af lat. derivare, at aflede) i Grammatikken: et Ord, der er dannet ved Afledning af et andet Ord|0043
|derivere (lat.), aflede, udlede, stamme fra|0043
|Derketo (Dea Syria), d. s. s. Atargatis, under hvilket Navn Astarte dyrkedes i det nordlige Syrien|0043
|Derkylidas, spartansk Feltherre p. Gr. a. sin Snuhed kaldet Sisyfos|0043
|Derma, se Hud|0043
|Dermaleichus, se Fuglemider|0043
|Dermanyssus, se Gamasidæ|0043
|Dermatin, et Serpentinen nærstaaende grønt Mineral, fra Waldheim i Sachsen|0043
|Dermatitis (gr.), Hudbetændelse|0043
|Dermatochelys, se Havskildpadder|0043
|dermatogen (gr.), fra Hudlaget udviklet|0043
|Dermatogen (bot.) kaldes i Histologien Plantens unge, endnu delingsdygtige Hudvæv|0043
|Dermatografi er et Fænomen, som bestaar i, at Berøring af Huden kan fremkalde Striber|0043
|Dermatol, basisk gallussurt Vismut, dannes ved Fældning af en Opløsning af Vismutnitrat i Eddikesyre|0043
|Dermatolog, en Læge, der specielt beskæftiger sig med Studiet og Behandlingen af Hudsygdomme|0043
|Dermatologi (gr.), Læren om Hudsygdomme|0043
|Dermatolysis (gr.), Løsning af Huden|0043
|Dermatomykose (gr.), Svampsygdomme paa Huden|0043
|Dermatonose (gr.), Hudsygdomme|0043
|Dermatophagus, se Fnatmider|0043
|Dermatophili, se Haarsækmider|0043
