# salmonsen/2/23/Articles.lst
#
index|Titel og indhold|0001 0003
|Tana (se Egernspidsmus)|0066
|Tanacetum|0066
|Tanafjord|0066
|Tanagra|0066
|Tanagridæ|0066
|Tanah-Sassak|0066
|Tanaider|0066
|Tanais|0066
|Tanan|0066
|Tanana|0066
|Tananarivo|0066
|Tananger|0066
|Tanaro|0066
|Tanauan|0066
|Tanberg|0066-0067
|Tancred af Hauteville|0067
|Tancred af Brindisi|0067
|Tand (se Tænder)|0067
|Tand|0067
|Tanda|0067
|Tandbakterier|0067
|Tandbaner|0067-0069
|Tandben|0069
|Tandberg, Guldbrand|0069-0070
|Tandberg, Johan Jørgen|0070
|Tandbogstaver|0070
|Tandbyld|0070
|Tandbæger|0070
|Tandbælg|0070
|Tanddue|0070
|Tande|0070
|Tandem|0070
|tandet|0070
|Tandfistel|0070
|Tandforhold|0070
|Tandfugle|0070
|Tandfyldning|0070
|Tandhjul|0070-0071
|Tandhjulsbaner,|0071
|Tandhvaler|0072
|Tandhøvl|0072
|Tandil|0072
|Tandjern|0072
|Tandkarper|0072
|Tandkysten|0072
|Tandkød|0073
|Tandlyd|0073
|Tandlæge, -kunst|0073
|Tandlægekunsten|0073-0075
|Tandnæbbede|0075
|Tandon, Alfred Moquin-|0075
|Tandoperation|0075
|Tandpasta|0075
|Tandpleje i Skolerne|0075
|Tandpine|0075
|Tandpodning|0075
|Tandprotese|0075
|Tandpulver|0075
|Tandregulering|0075-0077
|Tandrod|0077
|Tandrup, Harald|0077
|Tandshor|0077
|Tandskifte|0077
|Tandstang|0077
|Tandstangsbaner|0077
|Tandsygdomme|0077
|Tandsæt|0077
|Tandtekniker|0077
|Tandudtrækning|0077
|Tanegashima|0077
|Tanehiko, Riutei|0077
|Tanejef, Alexander Sergeievitsch|0077
|Tanejef, Sergei Ivanovitsch|0078
|Tanekaha|0078
|Tanera, Karl|0078
|Tanfana|0078
|Tang (Alger)|0078
|Tang (kinesisk Dynasti)|0078-0079
|Tang (Værktøj)|0079
|Tang (Kirurgi)|0079
|Tang, Jeppe Tang Andersen|0079
|Tanga|0079-0080
|Tangaal|0080
|Tanganjika|0080
|Tanganyika Territory|0080-0081
|Tangara'er|0081
|Tangaske|0081
|Tangater|0081
|Tangbrosme|0081
|Tangbrænding|0081
|Tange|0081
|Tange-Aa|0081
|Tangen (se Drammen)|0081
|Tangen (Grund)|0081
|Tangens|0081
|Tangensbussole|0081
|Tangent|0081
|Tangent|0081
|Tangentialkraft|0081
|Tangentplan|0081-0082
|Tangentvinkel|0082
|Tanger|0082
|Tangeraffæren|0082-0083
|tangere|0083
|tangerende Buer|0083
|Tangermann, Wilhelm|0083
|Tangermünde|0083
|Tangertraktaten|0083
|Tangerzonen|0083
|Tangforløsning|0083
|Tanghinia|0083
|Tangkawang|0083
|Tangkvabbe|0083
|Tangloppe|0083
|Tanglus|0083
|Tangnaal|0083
|Tango|0083
|Tangsnarre|0083
|Tangsnegl|0083
|Tangsnelde|0083
|Tangspræl|0083-0084
|Tangstikling|0084
|Tangsyre|0084
|Tangurt|0084
|Tanguter|0085
|Tanha|0085
|Tanis|0085
|Tanjore|0085
|Tank (Skibe)|0085
|Tank (Krig)|0085-0088
|Tank, Carsten|0088
|Tanke|0088
|Tankebyggareorden|0088
|Tankegang|0088
|Tank-Gevær|0088
|Tankelæsning|0088-0089
|Tankeoverføring|0089
|Tankestreg|0089
|Tanklokomotiv|0089
|Tankred|0089
|Tankskib|0089
|Tanna|0089
|Tannahill, Robert|0089
|Tannalbin|0089
|Tannater|0089
|Tannenberg|0089-0090
|Tanner, Henry Ossawo|0090
|Tanner, Thomas Hawkes|0090
|Tannery, Paul|0090
|Tannhäuser|0090
|Tannigen|0090
|Tannilin|0090
|Tannin|0090
|Tanninblysalve|0090
|Tannis Bugt|0090
|Tannismut|0090
|Tannisol|0090
|Tannobromin|0090
|Tannoform|0090
|Tannogener|0090
|Tannokol|0090
|Tannopin|0090
|Tann-Rathsamhausen, Ludwig Samson Heinrich Arthur von der|0090-0091
|Tannu|0091
|Tannwald|0091
|Tannæs, Marie Katharine Helene|0091
|Tanocol|0091
|Tanshui|0091
|Tansillo, Luigi|0091
|Tansley, Arthur George|0091
|Tansman, Alexander|0091
|Tanta|0091
|Tantal|0091-0092
|Tantalit|0092
|Tantalos|0092
|Tantalus|0092
|Tantalus|0092
|Tantalusbæger|0092
|Tantardini, Antonio|0092
|tant de bruit pour une omelette|0092
|Tantejen|0092
|Tantième|0092
|Tantra|0092-0093
|tantæ molis erat Romanam condere gentem|0093
|Tanysystera|0093
|Tanucci, Bernardo|0093
|Tanyu|0093
|Tanzi, Léon|0093
|Tanzimat|0093
|Tao|0093
|Taoisme|0093-0094
|Taormina|0094
|Taotai|0094
|Tao-te-king|0094
|Taoudeni|0094
|Tap|0094
|Tapa|0094
|Tapamanoa|0094
|Tapajoz|0094
|Taparelli|0094
|Tapayaxye|0094
|Tapeshavet|0094
|Tapeslag, Tapestiden|0094
|Tapeter|0095
|tapetsere|0095
|Tapetsererbi|0095
|Taphede|0095
|Taphrina|0095
|Taphrinaceæ|0095-0096
|Taphul|0096
|Taphvirvelen|0096
|Tápia, Eugenio de|0096
|Tapiau|0096
|Tapioca|0096
|Tapiolit|0096
|Tapirer|0096-0097
|Tapisserie|0097
|Tapleje|0097
|Tapning|0097
|Tapotement|0097
|Tappeleje|0097
|Tappenstreg|0097
|Tapperhedsmedaille|0097-0098
|Tappert, Wilhelm|0098
|Tappström|0098
|Tapriffel|0098
|Taprobane|0098
|Taprullerstol|0098
|Tapskrue|0098
|Tapti|0098
|Tapto|0098
|Tapuri|0098
|Tapuya|0098
|Taquary (tysk Koloni)|0098
|Taquary (Flod)|0098
|Tara (Vægt)|0098
|Tara (Landsby Irland)|0098
|Tara (Flod i Jugoslavien)|0098
|Tara (By i Sibirien)|0098
|Tara (Flod i Sibirien)|0098
|Tara (Barmhjertighedens Gudinde)|0099
|Tarabulus|0099
|Tarafa|0099
|Taragarh|0099
|Tarahumare|0099
|Tarai|0099
|Tarancon|0099
|Taranger, Absalon|0099-0100
|Tarantél|0100
|Tarantel|0100
|Tarantelepidemi|0100
|Tarantisme|0100
|Taranto|0100-0101
|Taranto, Bugten ved|0101
|Tarantschi|0101
|Tarapacá|0101
|Tarapoto|0101
|Tarare|0101
|Taras|0101
|Tarasca|0101
|Taraschtscha|0101
|Tarascon|0101-0102
|Tarasp|0102
|Tarawa|0102
|Taraval|0102
|Taravera|0102
|Taraxacum|0102
|Tarazona|0102
|Tarba|0102
|Tarbagatai|0102
|Tarbert|0102
|Tarbert, Loch|0102
|Tarbes|0102
|Tarbuttit|0102
|tardando|0102
|Tarde, Jean Gabriel|0102-0103
|tardere|0103
|Tardieu|0103
|Tardieu, Ambroise Auguste|0103
|Tardieu, André|0103
|Tardigrader|0103
|tardo|0103
|Tardoire|0103
|Tare|0103-0104
|Tarent|0104
|Tarent, Hertug af|0104
|Tarent, Prinsesse af|0104
|Tarentaise|0104
|Tarentini ludi|0104
|Tarentum|0104
|Taretorsk|0104
|Tarfaja|0104
|Target, Guy Jean Baptiste|0104
|Target, Paul Louis|0104
|Targionia|0104
|Targovic|0104
|Târgovistea|0104
|Targum|0104-0105
|Tarif|0105
|Tarifa|0105
|Tarifkontrakt|0105
|Tarija|0105
|Tarik ibn Zijâd|0105
|Tarim|0105
|Tarkaschi|0105-0106
|Tarlac|0106
|Tarlatan|0106
|Tarm (Stationsby)|0106
|Tarm (se Tarmkanalen)|0106
|Tarmac|0106
|Tarmbetændelse|0106
|Tarmbrok|0106
|Tarmfistel|0106
|Tarmkanalen|0106-0108
|Tarmkatarr|0108-0109
|Tarmkirtler|0109
|Tarmokklusion|0109
|Tarmperforation|0109
|Tarmpest|0109
|Tarmsaar|0109
|Tarmsaft|0109-0110
|Tarmslyng|0110
|Tarmsnit|0110
|Tarmsten|0110
|Tarmstenose|0110
|Tarmstreng|0110
|Tarmsutur|0110
|Tarmtillukning|0110
|Tarmtrevler|0110
|Tarn (Flod)|0110
|Tarn (Dept)|0110
|Tarn-et-Garonne|0110-0111
|Tarnograd|0111
|Tarnopol|0111
|Tarnów|0111
|Tarnow, Fanny|0111
|Tarnowitz|0111
|Tarnowski, Stanislaw|0111
|Tarnowskie-Góry|0111
|Taro|0111
|Taroccabark|0111
|Tarok|0111
|Tarots|0111
|Tarpan|0111-0112
|Tarpeja|0112
|Tarpejiske Klippe|0112
|Tarpon|0112
|Tarquinii|0112
|Tarquinius Priscus, Lucius|0112
|Tarquinius Superbus, Lucius|0112
|Tarraco|0112
|Tarragona|0112-0113
|Tarrakai|0113
|Tarrasa|0113
|Tarrasch, Siegbert|0113
|Tarro|0113
|Tarrytown|0113
|Tarsalgi|0113
|Tarshish|0113
|Tarsia|0113
|Tarsius, Tarsiidæ|0113
|Tarsos|0113-0114
|Tarsus|0114
|Tarsus Tschai|0114
|Tartaglia|0114
|Tartan (Hærfører)|0114
|Tartan (Middelhavsfartøj)|0114
|Tartan, Sargon|0114
|Tartarer|0114
|Tartari|0114
|Tartaro|0114
|Tartaros|0114
|Tartarus|0114
|Tartas|0114
|Tarteletter|0114
|Tartini, Giuseppe|0114-0115
|Tartiniske Toner|0115
|Tartrater|0115
|Tartu|0115
|Tartuffe|0115
|Tarudant|0115
|Tarutino|0115
|Tarvia|0115
|Tarvis|0115
|Taschenberg|0115
|Tascher|0115
|Taschereau, Jules Antoine|0115
|Taschner, Ignatius|0115
|Tasco de Alarcon|0115
|Tasermiut|0115-0116
|Tasersuak|0116
|Taset|0116
|Tashi-Lhunpo|0116
|Tashkent|0116
|Tasiko|0116
|Tasimeter|0116
|Tasiusak,|0116-0117
|Tasiusarsik|0117
|Taskekrabber|0117
|Taskenspiller|0117
|Tasma|0117
|Tasman, Abel Janszoon|0117
|Tasmanien|0117-0119
|Tass|0119
|Tassaert|0119
|Tassara, Gabriel Garcia y|0119
|Tasselot, Mont|0119
|Tassi, Agostino|0119-0120
|Tassisudon|0120
|Tasso, Bernardo|0120
|Tasso, Torquato|0120-0121
|Tassoni, Alessandro|0121-0122
|Tassurt|0122
|Tast, Herman|0122
|Tastatur|0122
|Taste|0122
|tasto solo|0122
|Tastum Sø|0122
|Tat (Klippeø)|0122
|Tat (Fiskeredskab)|0122
|Tatarbjerge|0122
|Tatar-Bugten|0122
|Tatarer|0122
|Tatari|0122
|Tatariske Republik|0122
|Tatariske Stræde|0122
|Tatar-Pazardschick|0122
|Tate, Henry|0122
|Taterat|0122
|Tatere|0122-0123
|Tatianus|0123
|Tatihou|0123
|Tatischtschev, Vasilij Nikolajevitsch|0123
|Tatius,|0123
|Tatkelev, Vogiany|0123
|Tatoi|0123
|Tatovering|0123-0124
|Tátra|0124
|Tatra-Füred|0124
|Tatshing Shan|0124
|Ta-tsien-lu|0124
|Tattegrain, Francis|0124
|Tattersall|0124-0125
|Tatti, Jacopo|0125
|Tatu|0125
|Taubaté|0125
|Taube|0125-0126
|Tauber|0126
|Tauber, Johannes Henrik Georg|0126
|Tauber, Peter August Møller|0126
|Taubert, Christian Gottfried Wilhelm|0126
|Taubert, Ernst Eduard|0126
|Taubmann, Otto|0126
|Tauchnitz, Christian Bernhard|0126-0127
|Tauern|0127
|Tauferdal|0127
|Taugevand|0127
|Tauler, Johann|0127
|Taumatrop|0127
|Taunton (By i England)|0128
|Taunton (By i U. S. A.)|0128
|Taunton, H. L.|0128
|Taunus|0128
|Taunuskvartsit|0128
|Taupenot-Metoden|0128
|Taupo-Sø|0128
|Taurellus, Nicolaus|0128
|Taurien|0128
|Taurin|0128-0129
|Tauris|0129
|Tauriske Bjerge|0129
|Tauriske Halvø|0129
|Taurisker|0129
|Tauriskos|0129
|Taurobolierne og Kriobolierne|0129
|Taurocholsyre|0129
|Tauroggen|0129
|Tauromenium|0129
|Tauropolos|0129
|Taurus (se Tyren)|0129
|Taurus (Bjergrygge)|0129-0130
|Taus|0130
|Tauschan-Adalari|0130
|Tausen, Hans|0130-0131
|Tausig, Karl|0131
|Taussig, Francis William|0131
|Tautacisme|0131
|Tautai|0131
|Tautenhayn, Joseph|0131-0132
|Tautogram|0132
|tautokronisk Kurve|0132
|Tautologi|0132
|Tautomeri|0132
|Tautra|0132
|Tavannes, Gaspard de Saulx|0132
|Tavast|0132
|Tavastehus|0132-0133
|Tavastehus Län|0133
|Tavastland|0133-0134
|Tavaststjerna, Karl August|0134-0135
|Tavda|0135
|Tavecelle|0135
|Taver|0135
|Tavernier, Jean Baptiste|0135
|Tavira|0135
|Tavistock|0135
|Taviuni|0135
|Tavl|0135
|Tavl (Brætspil)|0135
|Tavledæmning|0135
|Tavler ell. Tabeller|0135-0136
|Tavleskifer|0136
|Tavletryk|0136
|Tavogliere di Puglia|0136
|Tavolara|0136
|Tavora|0136
|Tavoy|0136
|Tavshedspligt|0136
|Tavshedssystem|0136
|Taxaceæ|0136
|Taxales|0136
|Taxiphot|0136
|Taxis (se Thum und Taxis)|0136
|Taxis (se Brok)|0136
|Taxodiaceæ|0136
|Taxodium|0136
|Taxus|0136-0137
|Tay|0137
|Tay, Loch|0137
|Tayabas|0137
|Taygeta|0137
|Taygetos|0137-0138
|Tayler, Frederick|0138
|Taylor, Brook|0138
|Taylor, Edward|0138
|Taylor, Frederick Winslow|0138
|Taylor, Fred Manville|0138
|Taylor, George|0138
|Taylor, Henry|0138
|Taylor, James Bayard|0138-0139
|Taylor, James Hudson|0139
|Taylor, Jeremy|0139-0140
|Taylor, Samuel|0140
|Taylor, Tom|0140
|Taylor, Zachary|0140
|Tayloria|0140
|Taylors Formel|0140
|Taylorsystem|0140-0141
|Tayport|0141
|Tay-Sachs' Sygdom|0141
|Taytao|0141
|Tayug|0141
|Tazet|0141
|T-Bind|0141
|T-Bjælker af Beton|0141
|T-cart|0141
|Tcheka|0141
|Tchélébi-Basar|0141
|Tchifu|0141
|Tczew|0141
|Te|0141-0142
|Te (kemisk Tegn)|0142
|Teahuanaco|0142
|Teaktræ|0142-0143
|Teallit|0143
|Te Anau Lake|0143
|Teano|0143
|Teater|0143-0149
|Teatercensur|0149-0150
|Teatermaleri|0150-0151
|Teatermuseum|0151
|Teaternæring|0151-0154
|Teaterslaget|0154
|Teatervidenskab|0154
|Teatinerordenen|0154
|teatralsk|0154
|Teba, Eugenie, Grevinde af|0154
|Tebain|0154
|Tebaldini, Giovanni|0154
|Tebbes|0154-0155
|Tebbutt, John|0155
|Tebessa|0155
|Tebet|0155
|Tebris|0155
|Tebulos Mta|0155
|Tebusk|0155
|Tecax|0155
|Teceremoni|0155
|Tech|0155
|Teck|0155
|Teclubrænder|0155
|Tecoma|0155
|Tectona|0155-0156
|Tectonarchinæ|0156
|Tecuci|0156
|Tedaer|0156
|Teddington|0156
|tedesca|0156
|Tedeum|0156
|Tedshen|0156
|Tees|0156
|Teesdalea|0156
|teetotaler|0156
|Tefamilien|0156
|Teffé|0156
|Tefillin,|0156
|Tefnut|0156
|Tefrit|0156
|Tefroit|0156
|Tefsir|0156-0157
|Tegal|0157
|Tegea|0157
|Tegel|0157
|Tegel, Erik Göransson|0157
|Tegenaria|0157
|Tegengren, Jacob August|0157
|Tegernsee|0157
|Tegetthoff, Wilhelm|0157
|Tegiano|0157
|Teglbrænding|0157-0159
|Teglfliser|0159
|Teglkaas|0159
|Teglsten|0159-0160
|Teglstensprøvning|0160
|Teglværksler|0160
|Tegn|0160
|Tegnekunsten|0160
|Tegnelse|0160
|Tegner|0160-0161
|Tegnér, Elof Kristofer|0161
|Tegnér, Esaias|0161-0163
|Tegnér, Esaias Henrik Wilhelm|0163
|Tegner, Hans Christian Harald|0163-0164
|Tegner, Isaac Wilhelm (Litograf)|0164
|Tegner, Isaac Wilhelm (Ingeniør)|0164
|Tegner, Rudolph Christopher Puggaard|0164
|Tegneskifer|0164
|Tegning|0164
|Tegnmetoden|0164
|Tegnsprog|0164-0165
