# salmonsen/2/9/Articles.lst
#
index|Titel og indhold|0001 0003
|Hectine|0104
|Hectocotylus|0104-0105
|Hector, A.|0105
|Hecuba|0105
|Heda, Willem Claesz|0105
|Hedalen|0105-0106
|Hedberg, Erik|0106
|Hedberg, Frans|0106
|Hedberg, Tor|0106
|Hedborn, Samuel Johan|0106
|Heddal|0106
|Heddernheim|0107
|Heddesdorf|0107
|Hede (Skjoldmø)|0107
|Hede (udyrket Land)|0107-0110
|Hedebosyning|0110
|Hedebruget|0110
|Hedeby|0110-0111
|Hedeby-Stenen|0111
|Hedeflade|0111
|Hedehusene|0111
|Hedekultur|0111-0113
|Hedelyng|0113
|Hedelærke|0113
|Hedemann|0113
|Hedemann, Hans Christopher Georg Friederich|0113-0114
|Hedemann, Johan Christopher Georg|0114
|Hedemann, Marius Sophus Frederik|0114
|Hedemark Fylke|0114-0115
|Hedemora|0115
|Heden|0115
|Hedenbergit|0115
|Hedenblad, Ivar Eggert|0115
|Hedenborg, Johan|0115-0116
|Hedenius|0116
|Hedenskab|0116
|Hedensted|0116
|Hedenstierna, Karl Josef Alfred|0116
|Hedenødder|0116
|Hedeplanter|0116
|Hedera|0116-0117
|Hederström, Ture|0117
|Hedeselskab|0117
|Hedeslag|0117
|Hedevig|0117-0118
|Hedin, Sven Adolf|0118
|Hedin, Sven Anders af|0118-0119
|Hedin, Zelma Karolina Esolinda|0119
|Hedio, Kaspar|0119
|Hedlinger, Johann Karl|0119-0120
|Hedlund, Henrik|0120
|Hedlund, Sven Adolf|0120
|Hedninger|0120
|Hedningekristne|0120
|Hedningemission|0120
|Hedonal|0120
|Hedonisme|0120
|Hédouin, Edmond|0120
|Hedrum|0120-0121
|Hedschas|0121
|Hedschas-Banen|0121
|Hedschra|0121
|Hedspore|0121
|Hedvig|0121
|Hedvig, Eleonora|0121-0122
|Hedvig Elisabeth Charlotta|0122
|Hedvig Sofia|0122
|Hedwig, Johannes|0122
|Hedyfan|0122
|Hedysarum|0122
|Heeckeren, Georges Charles d'Anthés, Baron de|0122
|Heegaard, Poul|0122-0123
|Heegaard, Poul Sophus Vilhelm|0123
|Heegaard, Steffen Peder Anker|0123
|Heem, Jan Davidz de og Cornelis de|0123-0124
|Heemskerck, Egbert van|0124
|Heemskerck, Maerten Jacobsz van|0124
|Heemskerk, Jakob van|0124
|Heemskerk, Jan|0124
|Heemskerk, Johan van|0124
|Heer, Jakob Christoph|0124-0125
|Heer, Oswald|0125
|Heerdt|0125
|Heere, Lucas de|0125
|Heeren, Arnold Hermann Ludwig|0125
|Heeres, Jan Ernst|0126
|Heeringen, Josias|0126
|Heerlen|0126
|Hefaistion|0126
|Hefaistos|0126-0128
|Hefele, Karl Josef|0128
|Heffter, August Wilhelm|0128
|Hefner-Alteneck, Friedrich v.|0128
|Hefner-Alteneck, Jakob Heinrich von|0128
|Hefnerlampe|0128
|Hefnerlys|0128
|Heftalitter|0128-0129
|Heftye, Johannes Georg|0129
|Heftye, Thomas Johannessen|0129
|Heftye, Thomas Thomassen|0129-0130
|Heg|0130
|Hegar, Alfred|0130
|Hegar, Friedrich|0130
|Hegel, Frederik Vilhelm|0130-0131
|Hegel, Georg Wilhelm Friedrich|0131-0132
|Hegeler, Wilhelm|0132
|Hegelund, Peder Jensøn|0133
|Hegemon|0133
|Hegemoni|0133
|Heger, E. F. M.|0133
|Heger, Jens Stephan og Ellen Maria|0133
|Hegermann, Didrik|0133-0134
|Hegermann-Lindencrone, Cai Ditlev|0134
|Hegermann-Lindencrone, Johan Frederik|0134
|Hegermann-Lindencrone, Johan Henrik|0134-0135
|Hegermann-Lindencrone, Mette Louise Christiane Frederikke|0135
|Hegesias|0135
|Hegesippos|0135
|Hegewisch, Dietrich Hermann og Franz Hermann|0135-0136
|Heggelund, Georg Andreas|0136
|Heggtveit, Hallvard Gunleikson|0136
|Hegling|0137
|Hegn|0137
|Hegnenberg-Dux, Friedrich Adam Justus|0137
|Hegner, Ludvig|0137
|Hegnslovgivning|0137-0139
|Hegnsmand|0139
|Hegnsplantning|0139
|Hegnspæle|0139
|Hegnssynsmænd|0139
|Hegra|0139-0140
|Hegumenos|0140
|Hegyalja|0140
|Hehn, Viktor|0140
|Heiberg|0140
|Heiberg, Axel|0140-0141
|Heiberg, Christen|0141
|Heiberg, Didrikke|0141
|Heiberg, Gert Falch|0141
|Heiberg, Gunnar Edvard Rode|0141-0142
|Heiberg, Hans Knagenhjelm|0142
|Heiberg, Hermann|0142
|Heiberg, Hjalmar|0142
|Heiberg, Jacob Munch|0142-0143
|Heiberg, Jacob Wilhelm Rode|0143
|Heiberg, Johan Fritzner|0143
|Heiberg, Johan Ludvig (Digter)|0143-0146
|Heiberg, Johan Ludvig (Filolog og Matematikhistoriker)|0146
|Heiberg, Johanne Luise|0146-0148
|Heiberg, Peter Andreas|0148-0150
|Heiberg, Peder Andreas Christian|0150
|Heiberg, Peter Wilken|0150
|Heiberg, Søren Johan|0150
|Heid|0150
|Heidal|0150-0151
|Heiðarvíga saga|0151
|Heiddraupner|0151
|Heide|0151
|Heide, Axel|0151
|Heide, Hans Peter|0151
|Heideck, Karl Wilhelm, Friherre af|0151
|Heidegger|0151
|Heidel, Hermann|0151-0152
|Heidelberg|0152-0153
|Heidelberg-Katekismen|0153
|Heideloff, Karl Alexander von|0153
|Heiden|0153
|Heiden, Fedor Logginovits|0153
|Heidenhain, Rudolf Peter Heinrich|0153
|Heidenheim|0153-0154
|Heidenstam, Karl Gustaf Verner von|0154
|Heidrek|0154
|Heidrun|0154
|Heie|0154
|Heigel, Karl August von|0154-0155
|Heigel, Karl Theodor|0155
|Heije, Jan Pieter|0155
|Heijermans, Hermann|0155
|Heijn, Peter Peterssen|0155
|Heikel|0155
|Heilagra manna sögur|0155-0156
|Heilbronn|0156
|Heilbrunn|0156
|Heil dir im Siegerkranz|0156
|Heiligenhafen|0156
|Heiligenstadt|0156
|Heilmann, Gerhard Vilhelm Ernst|0156
|Heiloter|0156
|Heilsberg|0156
|Heilsbronn|0156
|Heiltsuk|0156-0157
|-heim|0157
|Heim, Albert|0157
|Heim, François Joseph|0157
|Heimbach, Wolfgang|0157
|Heimburg, W.|0157
|Heimdal (nordisk Gud)|0157-0158
|Heimdal (dansk Dagblad)|0158
|Heimdal (Korvet)|0158
|Heime|0158
|Heimskringla|0158
|Hein, Frants|0158
|Heina Fylke|0158
|Heincke, Friedrich|0158-0159
|Heine, Bernhard|0159
|Heine, Jacob|0159
|Heine, Johann Georg|0159
|Heine, Heinrich|0159-0161
|Heine, Thomas Theodor|0161
|Heine-Medin's Sygdom|0161
|Heinesen, Mogens|0161-0162
|Heinichen, Johann David|0162
|Heinicke, Samuel|0162
|Heinlein, Heinrich|0162
|Heinrich|0162
|Heinrich der Glichezäre|0162
|Heinrich Julius|0162
|Heinrich von der Meise|0162
|Heinrich von Melk|0162
|Heinrich von Morungen|0162-0163
|Heinrich von Ofterdingen|0163
|Heinrich von Veldeke|0163
|Heinse, Johann Jakob Wilhelm|0163
|Heinsius, Anthonij|0163
|Heinsius, Daniel og Nicolaas og Nicolaas|0163-0164
|Heintz, Wilhelm Heinrich|0164
|Heintzit|0164
|Heinze, Carl Friedrich Rudolf|0164
|Heinzel, Richard|0164
|Heirefos og Heirefosfjord|0164
|Heis, Eduard|0164
|Heise, Georg Arnold|0164-0165
|Heise, Karl Arnold Leopold|0165
|Heise, Peter Arnold|0165
|Heissen|0165
|Heister, Lorenz|0165-0166
|Heit|0166
|Hejda, Wilhelm|0166
|Hejdukker|0166
|Heilo|0166
|Hejlsminde|0166
|Heimdal|0166
|Hejre|0166
|Hejrer|0166-0168
|Hejrebrand|0168
|Hejrenæb|0168
|Hejreskov|0168
|Hejresvingel|0168-0169
|Hejseværk|0169
|Hekabe|0169
|Hekale|0169
|Hekataios|0169
|Hekate|0169-0170
|Hekatombaion|0170
|Hekatombe|0170
|Hekatoncheirer|0170
|Hekatonnesoi|0170
|Hekkenfeld|0170
|Hekla (Vulkan)|0170-0172
|Hekla (Navn paa Skibe)|0172
|Heks- Heksa-|0172
|Heks (Søv.)|0172
|Heksadecylalkohol|0172
|Heksaeder (Polyeder med 6 Sideflader)|0172
|Heksaeder (Krystalform)|0172
|Heksagon|0172
|heksagonale Pyramider, -Prismer|0172
|Heksagonaltal|0172
|Heksagram|0172
|Heksahydrit|0172
|Heksakis-oktaeder og -tetraeder|0172
|Heksaklorbenzol|0172
|Heksakord|0172
|Heksal|0172
|Heksameron|0172
|Heksameter|0172-0173
|Heksametylentetramin|0173
|Heksaner|0173
|Heksapolis|0173
|Heksastichon|0173
|Heksastylos|0173
|Heksateuch|0173
|Hekse|0173-0176
|Heksefart|0176
|Heksekoste|0176
|Heksemel|0176
|Heksemester|0176
|Heksemælk|0176
|Hekseproces|0176
|Hekseprøve|0176
|Hekseringe|0176
|Heksesabbat|0176
|Heksesalve|0176-0177
|Hekseskud|0177
|Heksesti|0177
|Hekseæg|0177
|Heksoser|0177
|Heksyl|0177
|Heksylalkoholer|0177
|Heksylsyrer|0177
|Hektar|0177
|Hektik|0177
|hektisk Feber|0177
|hektisk Rødme|0177
|Hekto|0177
|Hektoen, Ludvig|0178
|Hektograf|0178
|Hektogram|0178
|Hektokilogram|0178
|Hektoliter|0178
|Hektometer|0178
|Hektor|0178
|Hektowatt|0178
|Hel|0178-0179
|Heland, Mårten Rudolf|0179
|Helander, Sven Viktor|0179
|Helbefaren|0179
|Helbig, Wolfgang|0179
|Helblinde|0179
|Helboere|0179
|Helbra|0180
|Held, Adolf|0180
|Helder|0180
|Heldring, Otto Gerhard|0180
|Helena (Byer i U. S. A.)|0180
|Helena (Helgeninder)|0180
|Helena-Fasan|0180
|Helena-Medaille|0180
|Helene|0180-0181
|Helene (sv. Helgeninde)|0181-0182
|Helene (Kongedøtre)|0182
|Helene, Luise Elisabeth af Orléans|0182
|Helene Guttormsdatter|0182
|Helene-Kilde|0182
|Helenin|0182
|Helenium|0182
|Helenius-Seppälä, Matti Oskari|0182
|Helenopolis|0182
|Helenos|0182-0183
|Helensburgh|0183
|Heleocharis|0183
|Helfed|0183
|Helfferich, Karl|0183
|Helfert, Alexander von|0183
|Helfreich, Friedrich|0183
|Helg|0183-0184
|Helga (Kvindenavn)|0184
|Helga (Sagnkonge Ingjald's Søster)|0184
|Helgafell|0184
|Helgason, A.|0184
|Helgason, Árni|0184
|Helgason, Jón|0184-0185
|Helgason, Jónas|0185
|Helgbrud|0185
|Helge (nord. Mandsnavn)|0185
|Helge (norsk Kongesøn)|0185
|Helgeaa|0185
|Helgeandsholmen|0185
|Helge-Digtene|0185
|Helge Haddingskade|0185-0186
|Helge Halvdansøn|0186
|Helge Hjørvardsøn|0186
|Helge Hundingsbane|0186-0187
|Helgeland|0187
|Helgen|0187-0188
|Helgenbilleder|0188
|Helgendyrkelse|0188
|Helgenglorie|0188
|Helgenlevneder|0188
|Helgenskrin|0188
|Helgenæs|0188
|Helgesen, Hans|0188-0189
|Helgesen, Helga|0189
|Helgesen, Povl|0189-0190
|Helgesæterkloster|0190
|Helgeøen|0190
|Helgi inn magri Eyvindarson|0190
|Helgoland|0190-0191
|Helgrind|0191
|Helgøy|0191-0192
|Helheim|0192
|Helhest|0192
|Heliade Radulescu, Jon|0192
|Heliader|0192
|Heliaia|0192
|heliakisk|0192
|Heliand|0192
|Helianthemum|0192
|Helianthin|0192
|Helianthus|0192-0193
|Heliar|0193
|Heliaster|0193
|Helichrysum|0193-0194
|Helicidæ|0194
|Helicin|0194
|Helicinidæ|0194
|Helictis|0194
|Hélie, Faustin|0194-0195
|Heligonal|0195
|Helike|0195
|Helike|0195
|Helikon (Bjergdrag)|0195
|Helikon (Musikinstrumenter)|0195
|Helikonider|0195
|Helio|0195
|heliocentrisk|0195
|Heliodormetoden|0195
|Heliodoros|0195
|Heliodoros fra Emesa|0195
|Heliofyllit|0195
|Heliogabalus|0195
|Heliograf|0195-0196
|Heliografi|0196
|Heliogravure|0196
|Heliokromi|0196
|Heliometer|0196-0197
|Heliophila|0197
|Helioplastik|0197
|Heliopolis|0197
|Helioporidæ|0197
|Helios|0197-0198
|Helioskop|0198
|Heliosolie|0198
|Heliostat|0198
|Helioterapi|0198
|Heliotermometer|0198
|Heliothrips hæmorrhoidalis|0198
|Heliotrop (Instrument)|0198
|Heliotrop (Sten)|0198
|Heliotrop (se Heliotropium)|0198
|Heliotrop (Tjærefarvestof)|0198
|Heliotropessens|0198-0199
|Heliotropisme|0199
|Heliotropium|0199
|Heliotryk|0199
|Heliotypi|0199
|Heliozoa|0199
|Helipterum|0199
|Helium|0199-0200
|Helix (anat.)|0200
|Helix (Volutter)|0200
|Helkronede|0200
|Hell|0200
|Hell, Maximilian|0200
|Hellada|0200
|Helladotherium|0200
|Helland, Amund Theodor|0200-0201
|Helland-Hansen, Bjørn|0201
|Hellandit|0201
|Hellanikos|0201
|Hellanodiker|0201
|Hellart|0201
|Hellas|0201
|Helle (Mands- og Kvindenavn)|0201
|Helle (Datter af Athamas)|0201
|Helle (flad Klippe ell. Sten)|0201
|Hellebard|0201-0202
|Hellebardist|0202
|Helleborein|0202
|Helleborin|0202
|Helleborus|0202
|Hellebæk|0202
|Helled Haagen|0202
|Hellefisken|0203
|Helleflint|0203
|Helleflynder (se Flynderfisk)|0203
|Helleflynder (Hellefisk)|0203
|Hellegat|0203
|Helleholm|0203
|Helleland|0203
|Hellemann, Carl Christian Hallander|0203-0204
|Hellen|0204
|Hellenere|0204
|Hellenisme|0204
|Hellenist (Græskkender)|0204
|Hellenist (græsktalende Jøder)|0204
|hellenistiske Riger|0204
|Hellenomani|0204
|Hellenotamier|0204
|Heller|0204
|Heller, Joseph|0204
|Heller, Stephen|0204
|Helleristninger|0204-0205
|Hellerup|0205-0206
|Hellespontos|0206
|Helleu, Paul|0206
|Hellevoetslyis|0206
|Helliesen, Henrik Laurentius|0206
|hellig|0206
|Hellig Aand|0206-0207
|Helligaandsbrødre|0207
|Helligaandshus|0207
|Helligaandskirken og -Kapellet|0207-0209
|Helligaandsordenen|0209
|Helligbrøde|0209
|Helligbæk|0209
|Helligdag|0209
|Helligdag (Søv.)|0210
|Helligdagslovgivning|0210-0212
|Helligdommen|0212
|Hellige, de sidste Dages|0212
|hellige Alliance|0212
|hellige Bjerg|0212
|hellige Familie, den|0212-0213
|hellige Grav|0213
|Hellige Gravs Orden|0213
|hellige Ild|0213
|hellige Jomfru|0213
|hellige Kjortel|0213
|hellige Krige|0213
|hellige Land|0213
|hellige Lege|0214
|hellige Nat|0214
|hellige Olie|0214
|hellige romerske Rige|0214
|hellige Sippe|0214
|hellige Skare|0214
|hellige Skrift, den|0214-0215
|Helliges Samfund, De|0215
|hellige Stol|0215
|hellige tre Konger|0215
|hellige Uge|0215
|hellige Veje|0215
|Helliggørelse|0215
|Hellighed|0215
|Helligpeder Baadehavn|0215
|Helligtrekongerlys|0215
|Hellin|0215
|Hellmann, Thorvald Julius|0215
|Hellmer, Edmund|0216
|Hellmesberger, Georg|0216
|Hellot, Johann|0216
|Hellquist, Gustaf Elof|0216
|Hellqvist, Karl Gustav|0216-0217
|Hellriegel, Hermann|0217
|Helluland|0217
|Hellum|0217
|Hellwald, Friedrich Anton Heller von|0217
|Helm, Theodor|0217
|Helme|0217
|Helmers, Jan Frederik|0218
|Helmersen, Gregor von|0218
|Helmert, Friedrich Robert|0218
|Helmfelt, Simon Grundel|0218
|Helmholtz, Hermann Ludvig Ferdinand von|0218-0219
|Helminth|0219
|Helminthiasis|0219
|Helminthika|0219
|Helminthocecidier|0219
|Helminthologi|0220
|Helminthosporium|0220
|Helmisse|0220
|Helmissemad|0220
|Helmitol|0220
|Helmold|0220
|Helmond|0220
|Helmont, Johann Baptista van og Franz Mercurius van|0220
|Helms, Jacob|0220
|Helms, Johannes|0220-0221
|Helms, Johannes|0221
|Helms, Otto|0221
|Helmstedt|0221
