# salmonsen/2/1/Articles.lst
#
index|Titel og indhold|0001 0003
|Abbadie d', Antoine Thomson (1810-97) og Arnould Michel (1815-93), Opdagelsesrejsende|0081
|Abbagámba, se Næsehornsfugle|0081
|abbandonaménte|0081
|Abbas I, den Store, Shah af Persien af Sefevidernes Dynasti (1586-1628)|0081
|Abbas II, Shah af Persien af Sefevidedynastiet (1641-66)|0081
|Abbas III, den sidste pers. Hersker af Sefevidernes Slægt (1732-36)|0081
|Abbas Mirza, pers. Prins af Kadjár-Dynastiet, c. 1783-1833|0081-0082
|Abbas II, Hilmi Pasha, Søn af Tevfik Pasha|0082
|Abbas Pasha, Vicekonge af Ægypten (1813-1854)|0082
|abbassaménto|0082
|Abbassiderne|0082
|Abbas-Tuman, Bjerglandsby i Kaukasien|0082
|Abbate|0082
|Abbate, Niccolo dell', ital. Maler|0082
|abbattiménto, d. s. s. abbassaménto|0082
|Abbazia, Abazzia, serb. Opatija, Kystby og Kursted i Østrig|0082-0083
|Abbé, egl. d. s. s. Abbed, Klosterforstander|0083
|Abbe, Cleveland, amer. Astronom og Meteorolog|0083
|Abbe, Ernst, tysk Optiker|0083
|Abbed|0083-0084
|Abbedi|0084
|Abbedisse|0084
|Abbema, Wilhelm von, tysk Kobberstikker og Raderer|0084
|Abbeokuta, tidligere Hovedstad i Kongeriget Egba, Øvre-Guinea|0084
|Abbeville, (lat. Abbatis Villa), By i det fr. Depart. Somme|0084
|Abbeville, By i U. S. A., Stat South Carolina|0084
|Abbiátográsso, Abbiagràsso, By i Italien, Provins Milano|0084
|Abbot, Charles Greeley, amer. Astrofysiker|0084
|Abbotsford|0084
|Abbott, Charles, eng. Retslærd|0084-0085
|Abbott, Edwin, eng. Forfatter|0085
|Abbott|0085
|1) Jacob, nordamer. Forfatter|0085
|2) John Stevens Cabot, amerik. Præst og Forfatter|0085
|Abbreviatorer|0085
|Abbreviaturer|0085
|abbreviere|0085
|Abbuna, d. s. s. Abuna|0085
|A-b-c, se Alfabet|0085
|abcdere|0085
|Abcháser|0085-0086
|Abchásien, Landskab i det russ. Statholderskab Kaukasien|0086
|Abd|0086
|Abdallah, Profeten Muhammed's Fader|0086
|Abdallah Khan, Emir af Bochara|0086
|Abd-el-Kader (fulde Navn: Sidi-el-Hadschi-Abd-el-Kader-Uled-Maheddin), Araberhøvding|0086
|Abdera, Handelsstad i det gl. Thrakien|0086-0087
|Abderit se Abdera|0087
|Abderitisme|0087
|Abd-er-Rahman, Emir af Afghanistan (1879-1901)|0087
|Abd-er-Rahman, arab. Statholder i Spanien, 730-32|0087
|Abd-er-Rahman, Sultan af Marokko (1778-1859)|0087
|Abd-er-Rahman er Navnet paa fem umajjadiske Herskere i Spanien|0087
|1) Abd-er-Rahman I (756-88)|0087
|2) Abd-er-Rahman II (822-52)|0087
|3) Abd-er-Rahman III (912-61)|0087
|4) Abd-er-Rahman IV (1017-18)|0087
|5) Abd-er-Rahman V (1023-24)|0087
|Abdés|0087
|Abdlas|0087
|abdicere, se Abdikation|0087
|Abdikation|0087
|Abdomen, se Bug|0087
|Abdomen ell. Bagkrop|0087-0088
|abdominal|0088
|Abdominalia|0088
|abdominalt Svangerskab, se Ekstrauterint Svangerskab|0088
|Abdominaltyfus, d. s. s. Tyfoid Feber|0088
|Abdon|0088
|abducere|0088
|Abduktion|0088
|Abduktorer|0088
|Abd-ul-Aziz, tyrkisk Sultan|0088
|Abd-ul-Hatnid I, tyrk. Sultan|0088-0089
|Abd-ul-Hamid II, tyrk. Sultan|0089
|Abd-ul-Kerim Pasha, tyrk. General|0090
|Abd-ul-Latif, arab. Lærd|0090
|Abd-ul-Málik, Ibn Mervan, umajjadisk Kalif (685-705)|0090
|Abd-ul-Medshid, tyrk. Sultan|0090
|Abd-ul-Mumin, Ibn Ali, Hersker af Almohadernes Dynasti (1130-63)|0090
|Abd-ul-Vahab, se Vahabitter.|0090
|Abe|0090
|Abeblomst, se Mimulus.|0090
|Abebrødtræ, se Adansonia.|0090
|Abegg, Julius Friedrich Heinrich, tysk Strafferetslærer (1796-1868)|0090
|Abel|0090
|1) Hebr. Hebel, Kain's yngre Broder|0090
|2) Hebr., Abel d. e. græsrig Plads|0090
|Abel, dansk Konge|0090-0091
|Abel, Chr. Pedersøn, dansk-norsk Præst i Amsterdam i 17. Aarh.|0091
|Abel, Sir Frederick, eng. Kemiker|0091
|Abel, Jacob Friedrich von, tysk Filosof (1751-1829)|0091
|Abel, Karl v., bayersk Statsmand (1788-1859)|0091
|Abel, Niels Henrik, banebrydende norsk Matematiker|0091-0093
|Abélard, d. s. s. Abailard|0093
|Abel de Pujol, Alexandre, fr. Historiemaler (1787-1861)|0093
|Abelin|0093
|1) Gustaf Rudolf, sv. Militær og Politiker, (1819-1903)|0093
|2) Rudolf, sv. Havebrugsmand, f. 1864|0093
|Abelltter (Abelonier), gnostisk Sekt i Nordafrika|0093
|Abel Katrines Stiftelse (ogsaa kaldet »Hospital« ell. »Boder«)|0093
|Abelmóskus, se Hibiscus|0093
|Abelmóskusfibre|0093
|Abelone, Abele, Abel, danske og norske Kvindenavne|0093
|Abels Apparat, Abels Petroleumsprøver, se Petroleum|0093
|Abemennesker|0093-0094
|Abencerrajerne|0094
|Abendroth, Irene, Østerrigsk Operasangerinde|0094
|a béne placito|0094
|Aben Esra, se Ibn Esra|0094
|Abensberg (Romernes Castra Abusina), By i Bayern|0094
|Aber (Primates)|0094-0099
|Aberavon, Havneby i Glamorganshire i Wales|0099
|Aberbrothock, se Arbroath|0099
|Abérciusindskrift|0099
|Abercorn, se Hamilton, skotsk Adelsslægt|0099
|Abercromby, John, skotsk Læge og Filosof (1781-1844)|0099
|Abercromby, Sir Ralph, eng. General (1734-1801)|0099
|Aberdare, By i Glamorganshire i Wales|0099
|Aberdare, Henri Austin Bruce, Lord, eng. Statsmand (1815-95)|0099
|Aberdare-Bjergene, Lord Aberdare Range, Bjærgkæde i Østafrika|0099
|Aberdeen, Hovedstad i det skotske Grevskab af samme Navn|0099-0100
|Aberdeen, Navn paa fl. Byer i de engelsktalende Lande|0100
|Aberdeen, George Gordon, Jarl, eng. Statsmand|0100
|Aberdeen, John Campbell Gordon, Jarl af, eng. Statsmand|0100
|Aberdeen-Kvæg, se Kvægracer|0100
|Aberdeenshire, Grevskab i det nordøstlige Skotland|0100-0101
|Abergavenny, det rom. Gobannium, By i Monmouthshire, England|0101
|Abergele, Søbadested i Denbigshire i Wales|0101
|Aberli, Johann Ludwig, schweizisk Maler og Raderer (1723-1786)|0101
|Abernethy, John, eng. Læge (1763-1831)|0101
|aberratio ictus|0101
|Aberration|0101-0102
|Aberration, kromatisk, se Akromatisme. Sfærisk A., se Linse og Hulspejl|0102
|Abersychan, By i Monmouthshire, England|0102
|Abert, Johan Joseph, tysk Komponist|0102
|Abertillery, By i det sydvestlige England|0102
|Aberystwith,Havneby og meget besøgt Badested i Cardiganshire, Wales|0102
|Abeschr (Abekr)|0102
|Abesech, se Tsherkesser|0102
|ab ésse ad pósse|0102
|Abessinien (Habesch) ell. Aitiopya|0102-0105
|Abessinisk (ætiopisk) Kirke|0105
|Abessinisk Te, se Catha.|0105
|Abétti, Antonio, ital. Astronom |0105
|Abgar, Navn ell. maaske en Titel paa en Række Konger i Edessa i Mesopotamien|0105-0106
|Abgeordneter|0106
|abgregere|0106
|ab hine|0106
|Abhira, se Ofir|0106
|ab hodiérno|0106
|abhorrescere|0106
|Abib|0106
|Ablch, Wilhelm Hermann, tysk Geolog og Mineralog|0106
|Abies, Juss., Slægt af Granfam.|0106
|Abietaceae, se Granfamilien|0106
|Abietinsyre|0106
|Abiezer|0106
|Abigail, Nabal's smukke og kloge Hustru|0106-0107
|Abijá (Abijahu, Abijam), Rehabeam's Søn og Efterfølger i Juda Rige|0107
|Abild, Abildtræ|0107
|Abildgaard, gl. dansk Adelsslægt|0107
|Abildgaard, Nicolai Abraham, dansk Maler|0107-0108
|Abildgaard, Peter Christian, den danske Veterinærskoles Stifter|0108-0109
|Abildgaard, Søren, antikvarisk Tegner og Miniaturportræt-Maler|0109
|Abilene, paa Kristi Tid et Landskab i Libanon-Egnen|0109-0110
|Abilene|0110
|1) By i U. S. A., Stat Texas|0110
|2) By i U. S. A., Stat Kansas|0110
|Abitnelek|0110
|Abingdon, By i England|0110
|Abington, By i U. S. A., Stat Massachusetts|0110
|ab initio|0110
|ab instántia absolvere, se Instantia|0110
|ab intestato|0110
|Abinzer|0110
|Abiogenesis (Abiogenese), seGeneratio_aequivoca|0110
|Abiponer|0110
|Abirajtn, se Korach|0110
|ab irato|0110
|Abisái|0110
|Abisko, Station ved Ofoten-Banen (Luleå-Narvik) i Norrbotten, Sverige|0110
|Abizág fra Sunem|0110
|Abjatar, Søn af Achimelek|0110-0111
|abjicere|0111
|abjudicere|0111
|abjurere|0111
|ablatio|0111
|Ablation|0111
|Ablationsteorien, se Tyveri|0111
|Ablativ, se Forholdsform|0111
|Ablecimov, Alexander, russ. Officer og Forf. (1742-84)|0111
|ablegere|0111
|Ablepsi, d. s. s. Blindhed|0111
|Ablution|0111
|abnegere|0111
|Abnér, Sauls Fætter og Feltherre|0111
|abnórm|0111
|Abnórmanstalter|0111-0112
|Abo, By i Afrika, Øvre-Guinea|0112
|Abodritter, se Obotritter|0112
|abolere|0112
|Abolition|0112
|Abolitionister|0112-0113
|Abornasus eller Løben (Løbemaven)|0113
|Abome ell. Abomey, fr. Koloni|0113
|abotninere|0113
|abondance|0113
|Abóndio, ital. Medaillørfamilie|0113
|1) Antonio Abóndio (c. 1538-91)|0113
|2) Alessandro Abóndio, foreg.'s Søn, d. c. 1675|0113
|abonnére|0113
|Abony, By i Ungarn|0113
|aboral|0113
|abordere|0113
|ab origine|0113
|Aborigines|0113
|Aborrebjerget|0114
|Aborrefamilien|0114-0115
|Abórt|0115
|Abortivkur|0115
|Abortivmidler, se Fosterfordrivelse|0115
|About, Edmond, fr. Forfatter|0115-0116
|ab ovo|0116
|Abrabanel, Isakben Juda|0116
|Abracadabra|0116
|Abrachi|0116
|Abraham|0116-0117
|Abraham a Sancte Clara|0117
|Abraham Brodersøn|0117
|Abrahams, Arthur Mathias Nicolai, dansk Sproglærer|0117
|Abrahams, Johannes Henrik Severin, dansk Skuespiller og Teaterdirektør|0117-0118
|Abrahams, Nicolai Christian Levin, rofessor i Fransk ved Univ. og Notarius publicus|0118
|Abrahatnsen, Mads, dansk Skolemand|0118
|Abrahamson, August, sv. Købmand og Mæcenat|0118
|Abrahamson, Josef Nicolai Benjamin, dansk Militær og Skolemand|0118-0119
|Abrahamson, Werner Hans Frederik, dansk Militær og Forfatter|0119-0120
|Abrahamsson, Petter, sv. Retslærd (1668-1741)|0120
|Abrahamstrup, se Jægerspris|0120
|Abrahamstræ, se Vitex|0120
|Abrahamus Andreæ (Angermanus), se Andersson, A.|0120
|Abramis, se Karpefisk|0120
|Abrantes; By i Portugal|0120
|Abrányi, Kornel, ung. Politiker og Forfatter|0120
|Abrasion|0120
|Abrastol, se Asaprol|0120
|Abráxas|0120
|abrégé|0120
|Abrikosolie, se Abrikosæter|0120
|Abrikostræ|0120-0121
|Abrikosæter (Abrikosolie)|0121
|Abrin, se Abrus|0121
|Abrod, se Bynke|0121
|abrogere|0121
|Abrolhos, en Gruppe af Skær ved Australiens Vestkyst|0121
|Abroma|0121
|Abrudbánya, Bjergby i det ung. Komitat Alsó-Fehér|0121
|abrúpt, Abruption|0121
|Abrus, Slægt af Ærteblomstrede (Vikke-Gruppen), Buske ell. Halvbuske|0121
|Abruzzo|0121-0122
|Abruzzo ulteriore secóndo, se Aquila degli Abruzzi|0122
|Absalom, en Søn af David|0122
|Absalon, dansk Statsmand, Biskop og Hærfører (1128-1201)|0122-0124
|Absalon Pederssøn (Beyer), norsk Humanist og Teolog (c. 1530-1574)|0124-0125
|Absalon's Borg|0125-0126
|Absalon's Brønd, se Absalon's Borg|0126
|abscedere|0126
|Abscés (lat. Abscessus)|0126-0127
|Abscis|0127
|Abscisse, se Koordinater|0127
|absént|0127
|Absentation|0127
|Absentisme|0127
|Absider, d. s. s. Apsider|0127
|Absint|0127
|absit omen|0127
|Abskonsel|0127
|Absolon, John, eng. Maler (1815-1895)|0127
|absolut (lat. absolutus)|0127-0128
|Absolution|0128
|Absolutisme|0128
|Absolutist|0128
|absolút Konstruktion|0128
|absolút Maal|0128-0129
|absolút Musik|0129
|absolút sort Legeme, se Straaling|0129
|absolút Temperatur, se Temperatur|0129
|absolút Tryk|0129
|absolút Tvang, se Tvang|0129
|absolút Veto, se Veto|0129
|absolvere|0129
|absorbere|0129
|Absorptiometer|0129
|Absorption 1) Indsugning af Luftarter i faste ell. flydende Legemer; 2) Absorption af Straaler; 3) Absorption, kemisk, se Jordbund; 4) Absorption, fysiologisk, se Opsugning|0129-0130
|Absorptionsevne, se Absorption (af Straaler)|0130
|Absorptionskoefficiént, se Absorption (af Straaler)|0131
|Absorptionsmaskine, se Kuldemaskiner|0131
|Absorptionsorganer og -væv, Planters, se Opsugningsorganer og -væv|0131
