# salmonsen/2/9/Articles.lst
#
index|Titel og indhold|0001 0003
|Kleinsorg, Max Peter Johan|0135
|Kleio|0135
|Kleist, Bernd Heinrich Wilhelm v.|0135-0136
|Kleist, Ewald Christian v.|0136
|Kleist, Friedrich Emil Ferdinand Heinrich|0136
|Kleisthenes|0136-0137
|Kleistogami|0137
|Kleist-Retzow, Hans Hugo von|0137
|Kleitarchos|0137
|Kleitomachos fra Karthago|0137
|Kleitos|0137
|Kleiv|0137
|Kleiven, Ivar|0137
|Klejne|0137
|Klek|0137
|Klemm, Heinrich|0137-0138
|Klemm, Walter|0138
|Klemmebreve|0138
|Klemming, Anna|0138
|Klemming, Gustaf Edvard|0138-0139
|Klemsel|0139
|Klenau, Paul August von|0139
|Klengel, Julius|0139
|Klenodie|0139
|Klenze, Leo von|0139
|Kleobis og Biton|0139-0140
|Kleobulos|0140
|Kleombrotos|0140
|Kleomedes|0140
|Kleomenes|0140
|Kleomenes fra Athen|0140
|Kleon|0140
|Kleonai|0140
|Kleonymos|0140-0141
|Kleopatra|0141
|Kleopatras Naale|0141
|Klepp|0141-0142
|Kleppert|0142
|Klepsydra|0142
|Kleptomani|0142
|Kleresi|0142
|klerikal|0142
|Klerikalisme|0142
|Klerk|0142
|Klerk (se Kancelli)|0142
|Klerucher|0142
|Klerus|0142
|Kleta|0142
|Klev|0142
|Kleve|0142
|Kleve, Johan Terkel|0142-0143
|Klevenfeldt, Terkel|0143
|Kliché|0143
|Klichering|0143
|Klicpera, Václav Kliment|0143
|Klid|0143
|Klidbad|0143
|Klidhat|0143
|Klient|0143
|Klientel|0143
|Klike|0143
|klikke|0143
|Klikker|0143-0144
|Klima|0144-0145
|Klimaks|0145
|klimakteriske Aar|0145
|klimakterisk Tid|0145
|Klimakterium|0145
|Klimatfeber|0145
|Klimatkur|0145
|Klimatologi|0145
|Klimatoterapi|0145
|Klimova|0145
|Klimovitschi|0145
|Klimsch, Fritz|0146
|Klimt, Ernst og Gustav|0146
|Klin|0146
|Klinckowström, Rudolf Mauritz von og Axel von|0146
|Klindworth, Karl|0146
|Kling|0146
|Klinga|0147
|Klingbeutel|0147
|Klinge|0147
|Klingenberg, Johannes Benedictus|0147
|Klingenberg, Poul v.|0147-0148
|Klingenstierna, Samuel|0148
|Klingenthal|0148
|Klinger, Friedrich Maximilian von|0148-0149
|Klinger, Max|0149-0150
|Klingsey, Peter Edvard|0150
|Klingspor, Carl Arvid|0150
|Klingspor, Vilhelm Mauritz|0150
|Klingsten|0150
|Klinik|0150
|Kliniker|0150
|klinisk|0150
|klinisk Daab|0151
|Klinkbevægelse|0151
|klinkbrændt|0151
|klinkbygget|0151
|Klinke ell. Dørklinke|0151
|Klinkebolt|0151
|Klinker|0151-0152
|Klinkerfues, Ernst Friedrich Wilhelm|0152
|Klinkerier|0152
|Klinkhage|0152
|Klinkhjul|0152
|Klinkning|0152
|Klinkning (norsk)|0152
|Klinktand|0152
|Klinkværk|0152
|Klino-|0152
|Klinodaktyli|0152
|Klinoedrit|0152
|Klinohumit|0152
|Klinokefal|0152
|Klinoklas|0152
|Klinoklor|0152
|Klinometer|0152
|Klinopinakoid|0152
|Klinorhombisk Krystalsystem|0152
|Klinoskop|0152
|Klinostat|0152
|Klinozoisit|0152
|Klint|0152-0153
|Klint, Gustaf af|0153
|Klint, Peder Vilhelm Jensen|0153
|Klinte|0153
|Klintebjærg|0153
|Klintekongen|0153-0154
|Klintepil|0154
|Klintholm|0154
|Klintsvale|0154
|Klinzy|0154
|Klio|0154
|Klipfisk|0154
|Klipning af Heste|0154
|Klippe|0154
|Klippebjergene|0154
|Klippeboliger|0154
|Klippedue|0154
|Klippefugle|0154
|Klippegrave|0154-0156
|Klippegrævling|0156
|Klippehøns|0156
|Klipper|0156
|Klippesejler|0156
|Klippetempler|0156
|Klipping|0156
|Klipsøm|0156
|Klirer|0156-0158
|Klisiometer|0158
|Klissov|0158
|Klissura|0158
|Klister|0158
|Klisteraal|0158
|Klisterforbinding|0158
|Klisthenes|0158
|Klit|0158-0159
|Klitgaard, Carl|0159
|Klitmøller|0159
|Klitoris|0159
|Klitos|0159
|Klitplantager|0159
|Klitspade|0159
|Klittag|0159
|Klittorn|0159
|Klitvæsenet.|0159
|Kljasma|0159
|Kljustshev|0159
|Klo|0159-0160
|Klo (Ring ell. Løkke)|0160
|Klo (Søv.)|0160
|Kloaber|0160
|Kloakdyr|0160-0162
|Kloaker|0162-0167
|Kloantit|0167
|Kloasma|0167
|Klob|0167
|Klock, Kaspar|0167
|Klode (d. s. s. Himmellegeme)|0167
|Klode (Kasteredskab)|0167
|Klodeskyer|0167
|Klodoveg|0167
|Klodsbøje|0167
|Klodsforme|0167
|Klodstræ|0167
|Kloed, Wilhelm Cappelen|0167
|Klohaand|0167
|Klohammmer|0168
|Klokke (bot.)|0168
|Klokke (Kirkeklokke m.v.)|0168-0169
|Klokke, elektrisk|0169
|Klokke, pneumatisk|0169
|Klokkebøje|0169
|Klokkedaab|0169
|Klokkedyr|0169
|Klokkefamilien|0169
|klokkeformet|0169
|Klokkefrø|0169-0170
|Klokkefugle|0170
|Klokkehus|0170
|Klokkehyacint|0170
|Klokkehætte|0170
|Klokkelyd|0171
|Klokkelyng|0171
|Klokkemetal|0171
|Klokkeonsdag|0171
|Klokkepolypper|0171
|Klokker|0171
|Klokkeringning|0171
|Klokkeslæt|0171
|Klokkeslæts Observation|0171
|Klokkespil|0171
|Klokkestol|0171-0172
|Klokkestøbning|0172
|Klokketaarn|0172
|Klokketønde|0172
|Klomp, Albert Jansz|0172
|Klondike|0172
|klonisk|0172
|Klonovicz, Sebastyan Fabian|0172
|Kloos, Willem|0172-0173
|Klopfægter|0173
|Kloppenborg, Hans Diderik|0173
|Kloppenborg, Jacob|0173
|Kloppenborg Skrumsager|0173
|Klopstock, Friedrich Gottlieb|0173-0174
|Klor|0174-0175
|Kloracetyl|0175
|Kloral|0175
|Kloralalkoholat|0175
|Kloralamid|0175
|Kloralforgiftning|0175
|Kloralformamid|0176
|Kloralhydrat|0176
|Kloralisme|0176
|Kloralose|0176
|Kloraluminium|0176
|Klorammonium|0176
|Kloranil|0176
|Kloranthi|0176
|Klorantimon|0176
|Klorarsen|0176
|Klorater|0176
|Kloratsprængstoffer|0176
|Klorbaryum|0176
|Klorbenzol|0176
|Klorbly|0176
|Klorblyspat|0176
|Klorbrinte|0176-0177
|Klorbromsølv|0177
|Klorbromsølvpapir|0177
|Klorcyan|0177
|Klordioxyd|0177
|Kloreringsproces|0177
|Kloretone|0177
|Klorfosfor|0177
|Klorguld|0177
|Klorhydrat|0177
|Klorhydriner|0177
|Klorider|0177-0178
|Klorit|0178
|Kloritoid|0178
|Kloritskifer|0178
|Kloritter|0178
|Klorjern|0178
|Klorjod|0178
|Klorkadmium|0178
|Klorkalcium|0178
|Klorkali|0178
|Klorkalium|0178
|Klorkalk|0178-0179
|Klorknaldgas|0179
|Klorkobber|0179
|Klorkobolt|0179
|klorkromsurt Kali|0179
|Klorkromsyre|0179
|Klorkulilte|0179
|Klorkulstof|0179
|Klorkulsyre|0179
|Klorkvægsølv|0179
|Klorkvælstof|0179
|Klormagnesium|0179
|Klormagnium|0179
|Klormangan|0179
|Klormanganokalit|0179
|Klormetaller|0179
|Klormetyl|0179
|Klormonoxyd|0179
|Klornatrium|0179
|Klornatron|0179
|Klornikkel|0179
|Klorofan|0179
|Kloroform|0179-0181
|Kloroformering|0181
|Klorofyl|0181
|Klorofylliner|0181
|Klorofyllit|0181
|Klorofæit|0181
|Klorom|0181
|Klorometri|0181
|Kloroplast|0181
|Klorose|0181
|kloroversurt Kali|0181
|Kloroversyre|0181
|Kloroversyreanhydrid|0181
|Klorrøgning|0181
|Klorstrontium|0181
|Klorsulfonsyre|0181
|klorsur Baryt|0181
|klorsurt Kali|0181
|klorsurt Natron|0181
|Klorsvovl|0181
|Klorsyre|0182
|Klorsyrling|0182
|Klorsølv|0182
|Klorsølvpapir|0182
|Klorsølvplader|0182
|Klortetroxyd|0182
|Klortin|0182
|Klortrioxyd|0182
|Klorundersyrling|0182
|Klorundersyrlinganhydrid|0182
|Klorvand|0182
|Klorvismut|0182
|Kloryr|0183
|Klorzink|0183
|Kloræter|0183
|Klorætyl|0183
|klos|0183
|Klose, Friedrich|0183
|Kloset|0183-0185
|Kloss, Frederik Theodor|0185
|Kloster|0185-0186
|Kloster, Asbjørn|0186
|Klosterbygninger|0186-0187
|Klosteret|0187
|Klosterfrøken|0187
|Klostergrab|0187
|Klosterhvælving|0187
|Klosterhæving|0187
|Klosterlasse|0187
|Klosterløfte|0188
|Klostermann, August Heinrich|0188
|Klostermansfeld|0188
|Klosterneuburg|0188
|Klosters|0188
|Klosterskoler|0188
|Klosterskov|0188
|Klostersyning|0188
|Klostopper|0188
|Klosz, Georg Franz Burkhardt|0188-0189
|Klothilde|0189
|Klotho|0189
|Klotz, Christian Adolf|0189
|Klotz, Reinhold|0189
|Klotz, Stephan|0189
|Klotzsche-Königswald|0189
|Klourt|0190
|Klov|0190
|Klovdyr ell. parret-taaede Hovdyr|0190
|Klove|0190
|Klovn|0190
|Klovsyge|0190
|Klub|0190-0191
|Klubien, Anton Hieronymus Fritzsche|0191
|Kluck, Henrik Rudolf Alexander|0191
|Kluge, Friedrich|0191
|Klughardt, August Friedrich Martin|0191
|Kluit, Adriaan|0191
|Klumpfisk|0191
|Klumpfod|0191-0192
|Klumpke-Roberts, Dorothea|0192
|Klumpkeske Lammelse|0192
|Klumpp, Friedrich Wilhelm|0192
|Klumpplantning|0192
|Klundert|0192
|Klunker|0192
|Klup|0192-0193
|Klup (i Skovbruget)|0193
|Klusil ell. Klusillyd|0193
|Klyde|0193
|Klymene|0193
|Klymeniakalk|0193
|Klymenos|0193-0194
|Klyne|0194
|Klynger|0194
|Klys|0194
|Klysopumpe|0194
|Klyster|0194
|Klystersprøjte|0194
|Klytaimestra|0194
|Klytaimnestra|0194
|Klytia|0194
|Klyver|0194
|Klyverbom|0194-0195
|Klüwer, Lorents Diderik|0195
|Klæbersten|0195
|Klæbu|0195
|Klæde|0196
|Klædedragt|0196
|Klædekammer|0196
|Klædekølle|0196
|klæde Tov|0196
|Klædning|0196
|Klæg|0196
|Klæger|0196
|Klækkeanstalt|0196
|Klækkebakke|0196
|Klækkebord|0196
|Klækkehus|0196
|Klækning|0196-0200
|Klæpaal|0200
|Klærsel|0200
|Klæstrup, Christian Nygaard Mattat|0200
|Klöber, August Karl Friedrich von|0200
|Klöcker, von Ehrenstrahl David|0200-0201
|Kløe|0201
|Kløfttand|0201
|Kløgning|0201
|Klœingr Þorsteinsson|0201
|Kløpind|0201
|Kløpulver|0201
|Klør|0201
|Kløv|0201
|Kløvebrænde|0201
|Kløver|0201-0203
|Kløverbladsbue|0203
|Kløverraaddenhed|0203
|Kløverrust|0203
|Kløversalt|0203
|Kløvertræthed|0203
|Kløveshøj|0203
|Kløveøkse|0203
|Kløvkrone|0203
|Kløvningsproces|0203-0204
|Kløvplade|0204
|Kløvsadel|0204
|Kløvtræ|0204
|km|0204
|K. M. A.|0204-0205
|Kmety, Georg|0205
|Knabl, Josef|0205
|Knabstrup|0205
|Knackfuss, Hermann Wilhelm Johann|0205
|Knagge|0205
|Knaldgas|0205
|Knaldgasflamme|0205
|Knaldglycerin|0205
|Knaldguld|0206
|Knaldhætte|0206
|Knaldkvægsølv|0206
|Knaldluft|0206
|Knaldmannit|0206
|Knaldperle|0206
|Knaldpræparater|0206
|Knaldpulver|0206
|Knaldsalte|0206
|Knaldsignal|0206
|Knaldsukker ell. Vixorit|0206
|knaldsure Salte|0206
|knaldsurt Kvægsølvilte|0206
|knaldsurt Sølvilte|0206
|Knaldsyre|0206
|Knaldsølv|0206-0207
|Knaldtræ|0207
|Knap|0207
|Knapgaffel|0207
|Knapmager|0207
|Knapost|0207
|Knapp, Albert|0207
|Knapp, Georg Friedrich|0207
|Knapp, Hermann Jacob|0207
|Knappenaale|0207-0208
|Knapper|0208
|Knarand|0208
|Knardrup Kloster|0208-0209
|Knaresborough|0209
|Knast|0209
|Knaster|0209
|Knatleg|0209-0210
|Knaus|0210
|Knaus, Ludwig|0210
|Knautia|0210
|Knavel|0210
|Knebel, Karl Ludwig v.|0210
|Knebelit|0210
|Knebel Vig|0210
|Kneipp, Sebastian|0211
|Kneller, Godfrey|0211
|Knemis|0211
|Kneph|0211
|Kneppelhout, Johannes|0211
|Kner, Rudolf|0211
|Knesebeck, Karl Friedrich, Baron v. d.|0211-0212
|Kniaziewicz, Karl|0212
|Kniaźnin, Franciszek Dyonizy|0212
|knibe|0212
|Kniber|0212
|Knibtang|0212
|Kničanin, Stephan Petrovitsch|0212
|Knidia|0212
|Knidos|0212-0213
|Knieper, Hans|0213
|Knies, Karl Gustav Adolf|0213
|Kniesinin-Wih|0213
|Knigge, Adolf Franz Friedrich v.|0213
|Knight|0213
|Knight, Andrew Thomas|0213
|Knight, Charles|0213-0214
|Knight, John Prescott|0214
|Knights of Labor|0214
|Knille, Otto|0214
|kniple|0214 0219
|Kniplemaskine|0219
|Knipling|0216-0217 0220-0225
|Kniplingstræ|0225
|Knippel|0225
|Knippelbrænde|0225
|Knippelsbro|0225
|Knippepiller|0225
|Knipperdolling, Bernhard|0225-0226
|Knistringsvand|0226
|Knittelfeld|0226
|Knitterguld|0226
|Kniv|0226
|Knivbajonet|0226
|Knivbændsel|0226
|Knivfisk|0226
|Knivmusling|0226-0227
|Knivsbjerg|0227
|Knivskærodden|0227
|Knjaginin|0227
|Knjaz|0227
|Knjaževac|0227
|Knjazhnin, Jakov Borisovitsch|0227
|Knob|0227
|Knobelauch, Fritz Ferdinand|0227-0228
|Knoben|0228
|Knockholt|0228
|Knogle|0228
|Knoglehuler|0228
|Knold|0228
|Knoldbakterier|0228
|Knoldbegonier|0228
|Knoldforraadnelse, Kartoffelens|0228
|Knoll, Konrad Ritter von|0228
|Knoller, Martin|0228-0229
|Knop|0229
|Knopcelle|0229
|Knopdække|0229
|Knopit|0229
|Knopkorn|0229
|Knopleje|0229
|Knoplimhaar|0229
|Knoppern|0229
|Knopskydning (se Formering, Planternes vegetative)|0229
|Knopskydning (Forplantning)|0229
|Knopskæl|0229
|Knopspor|0229
|Knopsvane|0230
|Knopurt|0230
|Kmorr, Ernst Wilhelm Eduard, von|0230
|Knorr, Hugo|0230
|Knorr, Ludwig|0230
|Knorria|0230
|Knorring, Sofia Margareta|0230
|Knortegaas|0230
|Knosos|0230-0231
|knote|0231
|Knottingley|0231
|Knowles, James Pitcairn|0231
|Knowles, James Sheridan|0231
|Knownothings|0231
|Knowsley|0231
|Knox, John|0231-0232
|Knox, Philander Chase|0232
|Knoxland|0232
|Knoxville|0232
|Knubhjul|0232
|Knud|0232
|Knud den Store|0232-0233
|Knud den Hellige|0233-0234
|Knud Magnussøn|0234
|Knud Valdemarsøn|0234-0235
|Knud Lavard|0235-0236
|Knud Henriksøn|0236
|Knud Valdemarsøn|0236
|Knud Danaast|0236
|Knud Prizlavsøn|0236
|Knude (se Knob)|0236
|Knude (Navn for Ferskvandskvabben)|0236
|Knudearve|0236
|Knudebrænde|0236
|Knudedyb|0236-0237
|Knudejern|0237
|Knudekaal|0237
|Knudelinier og Knudepunkter|0237
|Knudeplade|0237
|Knudepunkt|0237
|Knuder|0237
|Knuderosen|0237
|Knudeskrift|0237
|Knud Mikkelsen|0237
|Knudsen, Aanon Gunnar|0237-0239
|Knudsen, Christen Riis-|0239
|Knudsen, Christian Holtermann|0239
|Knudsen, Christopher|0239-0240
|Knudsen, David|0240
|Knudsen, David Faye|0240
|Knudsen, Hans|0240
|Knudsen, Hans Christian|0240-0241
|Knudsen, Hans Ocksen|0241
|Knudsen, Ivar|0241-0242
|Knudsen, Jakob Christian Lindberg|0242
|Knudsen, Johanne Sophie|0242-0243
|Knudsen, Jørgen Christian|0243
|Knudsen, Knud|0243
