# salmonsen/2/9/Articles.lst
#
index|Titel og indhold|0001 0003
|Hyoscyamin|0061
|Hyoscyamus|0061
|hyp-|0061
|hypabyssisk|0061
|Hypaciditet|0061
|Hypalbuminose|0061
|Hypalgesi|0061
|Hypallage|0061
|Hypanis|0061
|Hypante|0061
|Hypanthium|0061
|Hypaspister|0061
|Hypata|0061
|Hypatia|0061
|hyper-|0061
|Hyperaciditet|0061
|Hyperakusis|0061-0062
|Hyperalbuminose|0062
|Hyperalgesi|0062
|Hyperasteni|0062
|Hyperbasis|0062
|Hyperbaton|0062
|Hyperbel (matematik)|0062
|Hyperbel (Poesi)|0062
|Hyperbol|0062
|Hyperboloide|0062-0063
|Hyperboloidehjul|0063
|Hyperbolos|0063
|Hyperboræere|0063
|Hyperbuli|0063
|Hyperchimærer|0063
|Hypereides|0063
|Hyperekstension|0063
|Hyperemesis|0063
|Hypereter|0063
|Hyperfysik|0063
|Hypergeusi|0063
|Hyperglykæmi|0063
|Hypergon|0063
|Hyperhidrose|0064
|Hypericaceæ|0064
|Hypericum|0064
|Hyperides|0064
|Hyperiner|0064
|Hyperinose|0064
|Hyperion|0064
|Hyperit|0064
|Hyperjodsyre|0064
|hyperkatalektisk|0064
|Hyperkinesis|0064
|Hyperklorid|0064
|Hyperklorsyre|0064
|hyperkritisk|0064
|Hyperlogik|0064
|hypermangansurt Kali|0064
|Hypermeter|0064
|Hypermetropi|0064-0065
|Hypermnestra|0065
|Hyperocha|0065
|Hyperoodontidae|0065
|Hyperopi|0065
|Hyperosmi|0065
|Hyperostose|0065
|Hyperoxyd|0065
|Hyperplasi|0065
|hyperpyretisk Feber|0065
|Hypersekretion|0065
|Hyperseksualitet|0065
|Hypersten|0065
|Hyperstenit|0065
|Hypertermi|0065
|Hypertoni|0065
|Hypertoni|0065
|Hypertrikose|0065
|Hypertrofi|0065-0066
|Hypertrofofyter|0066
|Hyperæmi|0066
|Hyperæstesi|0066
|Hyperæstesia acustica|0066
|Hyphantornis|0066
|Hyphasis|0066
|Hypholoma|0066-0067
|Hyphomycetes|0067
|Hyphæma|0067
|Hyphæne|0067
|Hypidiomorf|0067
|hypnagog|0067
|Hypnal|0067
|Hypnalgi|0067
|Hypning|0067
|Hypnobat|0067
|hypnoid|0067
|Hypnon|0067
|Hypnos|0067-0068
|Hypnose|0068-0070
|Hypnoskop|0070
|Hypnotika|0070
|Hypnotisme|0070
|Hypnum|0070-0071
|hypo-|0071
|Hypocausis|0071
|Hypochnus|0071
|Hypochondrium|0071
|Hypochoeris|0071
|Hypocreaceæ|0071
|Hypocykloide|0071
|Hypoderm|0071
|hypoderm|0071
|Hypoderma|0071
|Hypodermella|0071-0072
|Hypodermoklyse|0072
|Hypofaryngoskopi|0072
|Hypofora|0072
|Hypofosfitter|0072
|Hypofyse|0072
|Hypogastrium|0072
|Hypoglossus|0072
|Hypogram|0072
|hypogyn|0072
|Hypogæasyre|0072
|hypogæisk|0072
|Hypoklorit|0072
|hypokonder|0072
|Hypokondri|0072
|Hypokotyl|0072
|Hypokras|0072
|Hypokrisi|0072
|Hypokrystallin|0072
|Hypolais|0072
|Hypomani|0072
|Hyponasti|0072
|Hyponomeuta|0072
|Hypophysis cerebri|0072
|Hypoplasi|0072
|Hypopsalma|0072
|Hypopyon|0072-0073
|Hyporchema|0073
|Hyposkenion|0073
|Hyposklerit|0073
|Hypospadi|0073
|Hypostase|0073
|Hypostase|0073
|Hypostyl|0073
|Hyposulfat|0073
|Hyposulfit|0073
|hypotaktisk|0073
|Hypotek|0073-0074
|Hypotekbank (se Bank)|0074
|Hypotekbank, Kongeriget Danmark's|0074-0075
|Hypotekbrev|0075
|Hypotekforening|0075
|Hypotekforsikring|0075
|Hypotenuse|0075
|Hypotermi|0075
|Hypotese|0075
|hypotetisk|0075
|Hypotoni|0075
|Hypotrachelion|0075
|Hypotricha|0075
|Hypotrofi|0075
|Hypotypose|0075
|Hypoxanthin|0075
|Hypozeuxis|0075
|hyppe|0075
|Hypsikles|0075
|Hypsiprymnus|0075
|Hypsipyle|0075
|Hypsistarier|0075-0076
|Hypsometer|0076
|Hypsometer|0076
|Hypsotermometer|0076
|Hypudæus|0076
|Hypæstesi|0076
|Hypætraltempel|0076
|Hyraceum|0076
|Hyracodon|0076-0077
|Hyrax|0077
|Hyrdebrev|0077
|Hyrdedigtning|0077
|Hyrdefugle|0077
|Hyrderoman|0077-0078
|Hyrdestav|0078
|Hyrdetaske|0078
|Hyre|0078
|Hyrebasse|0078
|Hyrekontrakt|0078
|Hyrgol|0078
|Hyrkan I|0078
|Hyrkan II|0078-0079
|Hyrkanien|0079
|Hyrrokken|0079
|Hyrtl, Joseph|0079
|Hyse|0079
|Hysekonge|0079
|Hysken|0079
|Hyssing|0079
|Hyssopus|0079
|Hystaspes|0079
|Hysterektomi|0079
|Hysterese|0079
|Hysteri|0079-0081
|Hysteriaceæ|0081
|hysterisk|0081
|Hysterium|0081
|Hysterocele|0081
|Hysteroepilepsi|0081
|Hysterofor|0081
|Hysterographium|0081
|Hysteromani|0081
|Hysteromelankoli|0081
|hysteron proteron|0081
|Hysteropeksi|0081
|Hysterostomatomi|0081
|Hysterotomi|0081
|Hystricidæ|0081
|Hystricisme|0081
|Hystrix|0082
|Hythe|0082
|Hytte (Søværn)|0082
|Hytte (militær)|0082
|Hytte (Bygning)|0082
|Hyttedrift|0082
|Hyttefad|0082
|Hyttefad, Herluf|0082
|Hüttenberg|0082
|Hyttesanger|0082
|Hyæne|0082-0083
|Hyænehund|0083
|Hyænodontidæ|0083
|Häberlin, Karl Ludwig|0083
|Haebler, Konrad|0083
|Häckel, Ernst Heinrich|0083-0084
|hæderværdige|0084
|Hæffner, Johann Christian Friederich|0084-0085
|Hæftehaar|0085
|Hæftelade|0085
|Hæftelse|0085
|Hæfteplaster|0085
|Hæfter|0085
|Hæfterod|0085
|Hæftning|0085
|Hæg, Hægebærtræ|0085
|Hægebostad|0085
|Hægeland|0085-0086
|Hägg, Axel Herman|0086
|Hägg, Gustav Wilhelm|0086
|Hägg, Jakob Adolf|0086
|Hægstad, Kristofer Marius|0086-0087
|hægt og tæt|0087
|Hähnel, Ernst Julius|0087
|Hæk (levende Hegn)|0087
|Hæk eller Foderhæk|0087
|Hæk (Søværn)|0087-0088
|Hæk (se Fiskeredskaber)|0088
|Hækling|0088
|Hæl (se Fod)|0088
|Hæl (Søværn)|0088
|Hældning (matematik)|0088
|Hældning (Inklination)|0088
|Hældningsvinkel|0088
|Hæleri|0088
|Hælfod|0088
|Hæll|0088
|Hälleflinta|0088
|Hällström, Gustav Gabriel|0088
|Hælt|0088
|Hæmagglutination|0088-0089
|Hæmagoga|0089
|Hæmanthus|0089
|Hæmarthrus|0089
|Hæmatein|0089
|Hæmatemese|0089
|Hæmatidrosis|0089
|Hæmatin|0089
|Hæmatinalbumin|0089
|Hæmatinometer|0089
|Hæmatinon|0089
|Hæmatit|0089
|Hæmatocele|0089
|Hæmatocyste|0089
|Hæmatogen|0089
|Hæmatoglobulin|0089
|Hæmatoïdin|0089
|Hæmatokathartika|0089
|Hæmatokolpos|0089
|Hæmatokrystallin|0089
|Hæmatolit|0090
|Hæmatom|0090
|Hæmatometra|0090
|Hæmatomyeli|0090
|Hæmatonose|0090
|Hæmatoparasitter|0090
|Hæmatopinus|0090
|Hæmatoporfyrin|0090
|Hæmatopota pluvialis|0090
|Hæmatopus|0090
|Hæmatorhachis|0090
|Hæmatosalpinx|0090
|Hæmatose|0090
|Hæmatothorax|0090
|Hæmatoxylin|0090
|Hæmatoxylon|0090
|Hæmatozoer|0090
|Hæmaturi|0090
|Hæmin|0090
|Hæminkrystaller|0090
|Hæmo|0090
|Hæmocytometer|0090
|Hæmodromograf|0090
|Hæmodromometer|0090
|Hæmodynamik|0090
|Hæmofili|0091
|Hæmoglobin|0091
|Hæmoglobinometer|0091
|Hæmoglobinuri|0091
|Hæmoglobinæmi|0091
|Hæmogregariner|0091
|Hæmol|0091
|Hæmolysin|0091-0092
|Hæmopericardium|0092
|Hæmopis vorax|0092
|Hæmoptyse|0092
|Hæmopyrrol|0092
|Hæmorrhagi|0092
|Hæmorrhagia cerebri|0092
|Hæmorroidalkar|0092
|Hæmorroidalknuder|0092
|Hæmorroider|0092
|Hæmos-Halvøen|0092
|Hæmospasi|0092
|Hæmosporidier|0092-0095
|Hæmostase|0095
|Hæmostatika|0095
|Hæmothorax|0095
|Händel, Georg Friederich|0095-0098
|Händel-Schütz, Johanna Henriette Rosine|0098
|Hänel, Albert|0098
|Hængeaks|0098
|Hængeask|0098
|Hængebaner|0098
|Hængebro|0098
|Hængebug|0098
|Hængefærgebro|0098
|Hængegletscher|0098
|Hængekøje|0098
|Hængeleje|0098
|hængende Draabe|0098-0099
|hængende Haver|0099
|Hængeornament|0099
|Hængeplade|0099
|Hængeplanter|0099
|hænge Roret|0099
|Hængesæk|0099
|Hængetræer|0099
|Hængeværk|0099
|hængle|0099
|Hængning|0099-0100
|Hængselled|0100
|Hær|0100-0102
|hærde|0102-0106
|Hæresi|0106
|Hærfader|0106
|Hærfugl|0106-0107
|Hærgaut|0107
|Häring, Georg Vilhelm Heinrich|0107
|Hærmyrer|0107
|Hærmænd|0107
|Hærn|0107
|Hærorm|0107-0108
|Hærpop|0108
|Hærsling|0108
|Hærvig|0108
|Hærværk|0108
|Hæs|0108
|Häser, Heinrich|0108
|Hæshed|0108
|Hæsje|0108
|Hästesko, Johan Henrik|0108-0109
|Hætta, Aslak Jakobssön|0109
|Hætte|0109
|Hættebrødre|0109
|Hættemaage|0109
|Hætteterne|0109
|Häusser, Elias Daniel|0109
|Häusser, Ludwig|0109
|Hævd|0109-0111
|hæve|0111
|Hævekamme|0111
|Hævelse|0111
|Hævert|0111
|hæve ud|0111
|Hævning|0111
|Hø|0112
|Höchheimer Gummitrykpapir|0112
|Höchst am Main|0112
|Höchstädt|0112
|Höckert, Johan Fredrik|0113
|Hød|0113
|Hödel, Max|0113
|Høder|0113
|Høeberg, Albert Alexander|0113
|Høeberg, Ernst|0113
|Høeberg, Georg|0113
|Høedt, Frederik Ludvig|0113-0114
|Høeg|0114-0115
|Høegh|0115
|Høegh, Hans Jørgen Christian|0115
|Høegh-Guldberg, Christian|0115-0116
|Høegh-Guldberg, Frederik|0116
|Høegh-Guldberg, Ove|0116-0118
|Høfd|0118
|Høfeber|0118
|Höfer, Edmund|0118
|Höferit|0118
|Høffding, Harald|0118-0122
|Høffding, Otto Frederik|0122
|Høg|0122
|Höganäs|0122-0123
|Högbom, Arvid Gustaf|0123
|Høge|0123-0124
|Høgebjerg|0124
|Høgekurv|0124
|Høgekøbing|0124
|Høgens Brød|0124
|Høgesanger|0124
|Høgeskæg|0124-0125
|Høgeugle|0125
|Høgeurt|0125
|Høgholm|0125
|Høgne|0125
|Högquist, Sofia Emilia|0125-0126
|Høgsbro, Sofus Magdalus|0126
|Høgsbro, Svend|0126-0127
|Höhscheid|0127
|Høhække|0127
|Höijer, Johan Leonard|0127
|-høj|0127
|Høj|0127
|Højadel|0127-0128
|Højagre|0128
|Højalder|0128
|Højalter|0128
|Højbaadsmand|0128
|Højbane|0128
|Højbjerg|0128
|Højblad|0128
|Højby|0128
|Højde (matematik)|0128
|Højde (astronomi)|0128
|Højde (Søværn)|0128
|Højdecirkel|0128
|Højdeling|0128
|Højdemaaling|0128
|Højdemaaling|0128-0129
|Højdemaaling|0129-0130
|Højdeparallakse|0130
|Højderetning|0130
|Højen|0130
|Højenloft|0130
|Højer|0130
|Højer, Magnus Mauritz|0130
|højere Magt|0130
|Højerup Aa|0130
|Høje Skole|0130
|Højesteret|0130-0131
|Højesteretsadvokat|0131
|Højesteretssagfører|0131
|Høje Taastrup|0131
|Højfjeld|0131
|Højfjeldskommissionen|0131
|Højforræderi|0131
|Højgotik|0131
|Højhed|0131
|Højhedsrettigheder|0131-0132
|Højhedsvanvid|0132
|Højkirke|0132
|Højland|0132
|Højlyngen|0132
|Højlænder|0132
|Højmesse|0132
|Højmester|0132
|Højmose|0132
|Højold|0132
|Højovn|0132-0133
|Højovnscement|0133
|Højovnsgas|0134
|Højre|0134
|Højrelief|0134
|Højrenaissance|0134
|højre Skruer|0134
|Højrup|0134-0135
|Højsangen|0135
|Højskamling|0135
|Højskole|0135
|Højskole|0135-0136
|Højskov|0136
|Højslette|0136
|Højslev|0136
|Højspænding|0136-0137
|Højstbeskattede|0137
|Højstjært|0137
|Højstrup|0137
|Højsæde|0137-0138
|Højsøger|0138
|højt|0138
|højtidelig Forsikring|0138
|Højtidsoffer|0138
|Højtone|0138
|Højtryk|0138
|Højtryksmaskine|0138
|højtstaaende Bogstaver|0138
|Højtysk|0138
|Højvande|0138
|Højætsning|0138
|Høkasse|0138
|Høkerhandel|0138-0139
|Høl|0139
|Høland|0139
|Hølandets Herred|0139
|Hölder, Eduard Otto|0139
|Hölder, Julius|0139-0140
|Hölderlin, Johann Christian Friedrich|0140
|Høle|0140
|Hølen|0140-0141
|Hölge|0141
|Hölgebrud, Torgerd|0141
|Hölty, Ludwig Heinrich Christoph|0141
|Hölzel, Adolf|0141
|Høm, Vilhelm|0141
|Hømaaned|0141
|Høms|0141
|Høncke, Heinrich|0141-0142
|Høne|0142
|Hønefoss|0142
|Høner|0142
|Höngen|0143
|Høng|0143
|Høns|0143-0153
|hønse (punge ud)|0153
|hønse (Søværn)|0153
|Hønseavl|0153
|Hønsebid|0153
|Hønsebryst|0154
|Hønsebær|0154
|Hønsedue|0154
|Hønsefugle|0154-0155
|Hønsegaard|0155
|Hønsegaas|0155
|Hønsegrib|0155
|Hønsegræs|0155
|Hønsehund|0155
|Hønsehus|0155
|Hønsehøg|0155
|Hønsejagt|0155
|Hønsekald|0155
|Hønsekolera|0155
|Hønseleukæmi|0155
|Hønsemider|0155
|Hønsepenge|0155
|Hønseracer|0155
|Hønseri|0155
|Hønsespirochætose|0155
|Hønsetarm|0155
|Hønsetoressaga|0155
|Hønsetuberkulose|0155
|Hønseurt|0155
|Höntrop|0155
|Høpfner, Johan Jørgen|0155
|Höpfner, Karl|0155-0156
|Höpken, Anders Johan|0156
|Höppener, Hugo|0156
|Høpresse|0156-0157
|Hør|0157-0158
|Høraal|0158
|Hørberedning|0158
|Hörberg, Per|0158-0159
|Hørby|0159
|Hörde|0159
|Hördekaare|0159
|Hörðr Grímkelsson|0159
|Hørdum|0159
|Hørdum, Christen Ivar|0159
|Hørelse|0159-0160
|Hørenerve|0160
|Høreorganer|0160
|Høreprøve|0160
|Hører|0160
|Hørerør|0160
|Hørfamilien|0160
|Hørfrø|0160
|Hørgarn|0160
|hørige|0160
|Høringsdele|0160
|Hørkræmmerne|0160
|Hørlilje|0160
|Hørlück, Anders Dons|0161
|Hørlyck, Lucie|0161
|Hørlyck, Nicolai|0161
|Hörmann, Theodor von|0161
|Hörner, Johan|0161
|Hoernes, Moritz|0161
|Hörnesit|0161
|Hörnle, August Friedrich Rudolf|0161-0162
|Hörnum|0162
|Hør, nyzeelandsk|0162
|Hørring, Hugo Egmont|0162
|Hørsandsten|0162
|Hörsel|0162
|Hørsholm (Sogneby)|0162
|Hørsholm (Herregaard)|0162-0163
|Hørsilke|0163
|Hørspinderi|0163
|Hørup, Viggo Laurits Bentheim|0163-0164
|Hørup Hav|0164
|Hørve|0164
|Hørytter|0164
|Høspreder|0164-0165
|Høst|0165
|Høst|0165
|Høst, Andreas Frederik|0165
|Høst, Jens Kragh|0165-0166
|Høstak|0166
|Høstdage|0166
|Høstemaskine|0166-0168
|Høst-Enhed|0168
|Høstgrøde|0168
|Høstmaaned|0168
|Høstsild|0168
|Høststatistik|0168
|Høstved|0168
|Hötensleben|0168
|Hoetger, Bernhard|0168
|Høtt|0168
|Hötzendorf|0168
|Høvaag|0168
|Høvding|0168-0169
|Høvedsmand|0169
|Høvellit|0169
|Høvender|0169
|høvisk|0169
|høvldannet|0169
